zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools,Earning,neighborhood_avg_amount
11030666,Los Angeles,Los Angeles,2,2,2,1222,7692,34.227197,-118.398873,1952,180270,96375,1,0,7,7,0,52024,377829.25
11030766,Los Angeles,Los Angeles,2,4,2,1402,5999,34.222755,-118.41787099999999,1955,79707,96375,1,0,2,7,1,52024,225682.5
11031012,Los Angeles,Los Angeles,2,3,2,2832,8075,34.228673,-118.398825,1980,333755,96375,1,1,2,4,0,52024,314082.85714285716
11031204,Los Angeles,Los Angeles,1,3,1,1040,7261,34.225462,-118.430476,1951,327870,96411,1,0,7,7,0,52024,245786.42857142858
11031702,Los Angeles,Los Angeles,1,2,1,806,5951,34.225848,-118.43292,1949,54829,96411,1,0,7,7,0,52024,190431.0
11031871,Los Angeles,Los Angeles,1,2,1,1338,6525,34.224301000000004,-118.43517299999999,1949,221698,96411,1,1,2,7,0,52024,174068.0
11031977,Los Angeles,Los Angeles,2,4,2,1581,6300,34.225165999999994,-118.44565300000001,1948,194245,96411,2,0,2,7,0,52024,227013.8
11032453,Los Angeles,Los Angeles,1,3,1,1014,6951,34.222733000000005,-118.442775,1949,169562,96411,1,0,7,7,0,52024,216235.0
11032599,Los Angeles,Los Angeles,2,3,2,1539,5297,34.222347,-118.441897,1949,229410,96411,1,0,7,7,0,52024,214173.66666666666
11032898,Los Angeles,Los Angeles,1,3,1,1014,5671,34.231445,-118.446731,1948,219398,96411,1,0,7,7,0,52024,222993.0
11032959,Los Angeles,Los Angeles,2,4,2,1334,59520,34.2373,-118.449,1973,149592,96411,1,1,2,7,0,52024,231661.0
11033005,Los Angeles,Los Angeles,2,2,2,730,41189,34.2358,-118.448,1978,71418,96411,1,1,2,4,0,52024,182343.2857142857
11033273,Los Angeles,Los Angeles,1,3,1,1056,6313,34.231336999999996,-118.445823,1948,273223,96411,1,0,7,7,0,52024,222993.0
11033373,Los Angeles,Los Angeles,2,2,2,1613,6200,34.230613,-118.44351200000001,1949,388000,96411,1,0,7,7,1,52024,263388.85714285716
11033779,Los Angeles,Los Angeles,2,3,2,2437,11248,34.237239,-118.44201499999998,1954,264706,96411,1,1,2,7,1,52024,222245.66666666666
11033978,Los Angeles,Los Angeles,2,3,2,1187,6765,34.235708,-118.43331,1952,271829,96361,1,0,7,7,0,52024,188941.0
11034101,Los Angeles,Los Angeles,2,3,2,1447,5998,34.234552,-118.431995,1952,207019,96361,1,0,7,7,0,52024,213185.75
11034400,Los Angeles,Los Angeles,1,3,1,1107,6969,34.228228,-118.430168,1951,257764,96361,1,0,7,7,0,52024,272546.28571428574
11034646,Los Angeles,Los Angeles,2,5,2,1638,5999,34.230799,-118.42857,1950,330698,96361,1,1,2,7,0,52024,285531.25
11035092,Los Angeles,Los Angeles,2,3,2,1296,6003,34.241495,-118.434081,1953,285112,96361,1,0,7,7,0,52024,190956.42857142858
11035783,Los Angeles,Los Angeles,1,3,1,1086,6386,34.245512,-118.437428,1951,349853,96361,1,0,7,7,0,52024,280924.2
11035929,Los Angeles,Los Angeles,2,3,2,1759,7199,34.243864,-118.44080600000001,1951,160682,96361,1,0,7,7,0,52024,271196.0
11036029,Los Angeles,Los Angeles,3,4,3,1622,6008,34.245295,-118.44203300000001,1953,377391,96361,1,1,2,4,0,52024,271196.0
11036129,Los Angeles,Los Angeles,2,3,2,1562,5999,34.245875,-118.44385,1953,172701,96361,1,0,7,7,0,52024,198389.66666666666
11036267,Los Angeles,Los Angeles,2,3,2,1072,55160,34.2432,-118.448,1980,182146,96411,1,1,2,4,0,52024,180037.7
11036536,Los Angeles,Los Angeles,2,3,2,1145,31636,34.2434,-118.448,1979,150359,96411,1,1,2,4,1,52024,180037.7
11036820,Los Angeles,Los Angeles,3,3,3,1795,34322,34.241,-118.445,1990,120883,96411,1,1,2,4,0,52024,228942.5
11037394,Los Angeles,Los Angeles,2,3,2,1560,5998,34.251447999999996,-118.434597,1951,240436,96361,1,0,7,7,1,52024,239450.0
11037755,Los Angeles,Los Angeles,2,3,2,1300,5999,34.251301,-118.438726,1955,314468,96361,1,0,2,7,0,52024,196103.4
11037824,Los Angeles,Los Angeles,2,2,2,1222,6300,34.248073,-118.43643300000001,1952,221342,96361,1,0,7,7,0,52024,298619.8
11038214,Los Angeles,Los Angeles,1,2,1,788,8129,34.251964,-118.42664099999999,1941,124656,96361,1,0,7,7,0,52024,197556.66666666666
11038506,Los Angeles,Los Angeles,2,3,2,1222,6899,34.25653,-118.45654099999999,1953,152945,96371,1,0,7,7,1,52024,277722.5714285714
11038529,Los Angeles,Los Angeles,2,3,2,1222,8374,34.256129,-118.457404,1953,174417,96371,1,0,7,7,1,52024,238410.14285714287
11038652,Los Angeles,Los Angeles,2,4,2,1284,8556,34.252217,-118.45373500000001,1954,65839,96371,1,0,7,7,0,52024,275393.3333333333
11038752,Los Angeles,Los Angeles,2,3,2,1702,8418,34.251399,-118.456977,1952,325364,96371,1,0,7,7,0,52024,178857.6
11039066,Los Angeles,Los Angeles,1,2,1,721,10029,34.252765999999994,-118.440193,1944,144955,96361,1,1,2,7,0,52024,165309.5
11039427,Los Angeles,Los Angeles,2,3,2,1301,193023,34.2482,-118.45,1981,152946,96411,1,1,2,7,1,52024,206576.7142857143
11039742,Los Angeles,Los Angeles,2,3,2,1877,14821,34.261102,-118.455179,1946,480000,96371,1,0,7,7,1,52024,262302.2
11041054,Los Angeles,Los Angeles,2,4,2,2268,35997,34.246187,-118.45843,1946,575641,96369,1,1,2,4,1,52024,472235.0
11041292,Los Angeles,Los Angeles,3,4,3,2151,5609,34.246757,-118.45322900000001,1955,191657,96369,1,1,2,4,0,52024,209317.0
11041743,Los Angeles,Los Angeles,2,3,2,1670,7638,34.239395,-118.456299,1955,413000,96369,1,0,2,7,0,52024,375178.44444444444
11042708,Los Angeles,Los Angeles,2,2,2,986,25411,34.2337,-118.454,1978,80943,96411,1,1,2,7,0,52024,144326.8
11042862,Los Angeles,Los Angeles,2,2,2,1280,173311,34.2336,-118.456,1973,96050,96411,1,1,2,4,1,52024,195874.4
11043488,Los Angeles,Los Angeles,3,2,3,1395,123050,34.2306,-118.45700000000001,1973,114577,96411,1,1,2,7,1,52024,163280.625
11043687,Los Angeles,Los Angeles,2,3,2,1291,8192,34.231248,-118.458929,1958,172050,96369,1,0,2,7,0,52024,177059.6
11043756,Los Angeles,Los Angeles,3,4,3,1966,6036,34.227066,-118.45991399999998,1983,372082,96369,1,1,2,4,1,52024,233657.7
11043886,Los Angeles,Los Angeles,3,2,3,1405,41334,34.2278,-118.45700000000001,1978,143176,96411,1,1,2,4,1,52024,235321.7142857143
11044494,Los Angeles,Los Angeles,3,3,3,1386,72654,34.2335,-118.463,1989,274000,96369,1,1,2,4,0,52024,203138.42857142858
11044617,Los Angeles,Los Angeles,3,3,3,1212,48433,34.231,-118.463,1991,130636,96369,1,1,2,4,0,52024,242790.6
11045017,Los Angeles,Los Angeles,2,2,2,1086,53617,34.225,-118.46600000000001,1981,143995,96369,1,1,2,7,0,52024,273218.625
11045314,Los Angeles,Los Angeles,2,2,2,1227,34483,34.2244,-118.464,1978,137657,96369,1,1,2,4,0,52024,303739.125
11046312,Los Angeles,Los Angeles,1,3,1,1036,31319,34.248903999999996,-118.46156299999998,1946,406087,96369,1,0,7,7,0,52024,305063.4
11046435,Los Angeles,Los Angeles,3,3,3,1019,92516,34.2453,-118.46700000000001,1981,170349,96369,1,1,2,4,1,52024,239497.8
11046734,Los Angeles,Los Angeles,2,2,2,2341,13138,34.239369,-118.469214,1951,388413,96369,1,0,2,4,0,52024,313254.5714285714
11046999,Los Angeles,Los Angeles,3,2,3,1275,39672,34.2364,-118.463,1985,174727,96369,1,1,2,7,0,52024,279968.625
11047099,Los Angeles,Los Angeles,3,3,3,1906,103934,34.237147,-118.460702,1990,370000,96369,1,1,2,4,0,52024,312413.0
11047214,Los Angeles,Los Angeles,3,2,3,1130,66313,34.2364,-118.464,1980,159898,96369,1,1,2,4,0,52024,289343.625
11047571,Los Angeles,Los Angeles,1,2,1,806,6626,34.254829,-118.467877,1953,63079,96371,1,0,7,7,0,52024,135846.0
11047686,Los Angeles,Los Angeles,2,3,2,1446,8185,34.251985999999995,-118.469497,1952,68493,96371,1,0,7,7,0,52024,159230.625
11047947,Los Angeles,Los Angeles,2,2,2,1126,22335,34.2525,-118.46700000000001,1978,177861,96371,1,1,2,4,0,52024,175282.625
11048139,Los Angeles,Los Angeles,2,4,2,2022,7936,34.255771,-118.46235,1977,286449,96371,1,1,2,4,1,52024,233829.11111111112
11048177,Los Angeles,Los Angeles,2,3,2,1886,7113,34.256943,-118.46012900000001,1956,401028,96371,1,0,2,7,0,52024,222157.375
11048400,Los Angeles,Los Angeles,2,3,2,1436,7890,34.253454999999995,-118.46030400000001,1953,76246,96371,1,0,2,7,1,52024,255510.6
11048530,Los Angeles,Los Angeles,2,4,2,1362,7506,34.263009000000004,-118.473831,1956,266196,96370,1,0,2,7,0,52024,256082.83333333334
11048653,Los Angeles,Los Angeles,2,3,2,1681,7547,34.260637,-118.47348500000001,1954,259321,96370,1,1,2,7,0,52024,280416.71428571426
11048891,Los Angeles,Los Angeles,1,2,1,1242,6621,34.252543,-118.47253300000001,1953,264264,96369,1,0,7,7,0,52024,249606.66666666666
11049014,Los Angeles,Los Angeles,2,4,2,1500,8846,34.277576,-118.47068300000001,1959,65429,96370,1,1,2,4,0,52024,183138.7142857143
11049627,Los Angeles,Los Angeles,3,4,3,1614,7499,34.273737,-118.468732,1955,182222,96371,1,0,2,7,0,52024,187632.0
11049650,Los Angeles,Los Angeles,1,2,1,970,7694,34.275892999999996,-118.45210300000001,1949,336592,96371,1,0,7,7,0,52024,184184.42857142858
11049841,Los Angeles,Los Angeles,2,3,2,1249,7150,34.267022999999995,-118.47053899999999,1953,434000,96371,1,0,7,7,0,52024,332410.0
11050217,Los Angeles,Los Angeles,2,4,2,1322,7439,34.276676,-118.475356,1954,216603,96370,1,0,7,7,0,52024,179268.42857142858
11050317,Los Angeles,Los Angeles,2,4,2,1736,7955,34.276609,-118.482375,1955,172638,96370,1,0,2,7,0,52024,182376.5
11050763,Los Angeles,Los Angeles,2,4,2,1270,8322,34.269678000000006,-118.480695,1956,58087,96370,1,0,2,7,0,52024,196479.33333333334
11050863,Los Angeles,Los Angeles,2,3,2,1536,7625,34.268598,-118.47857900000001,1954,335789,96370,1,0,2,7,0,52024,233828.0
11051101,Los Angeles,Los Angeles,2,3,2,1264,7501,34.26717,-118.479924,1954,115297,96370,1,0,7,7,0,52024,225949.66666666666
11051124,Los Angeles,Los Angeles,2,3,2,1548,6891,34.265288,-118.481388,1956,281881,96370,1,0,2,7,0,52024,285952.44444444444
11051247,Los Angeles,Los Angeles,2,3,2,1852,10254,34.263909999999996,-118.477979,1963,362603,96370,1,1,2,4,0,52024,237241.22222222222
11051370,Los Angeles,Los Angeles,2,4,2,1225,109721,34.2637,-118.484,1974,270000,96370,1,1,2,4,0,52024,340180.77777777775
11051493,Los Angeles,Los Angeles,2,3,2,1425,9085,34.261196000000005,-118.475522,1956,361085,96370,1,0,2,4,0,52024,256640.57142857142
11051616,Los Angeles,Los Angeles,2,2,2,2472,8534,34.260118,-118.478753,1955,125028,96370,1,0,2,7,0,52024,262331.85714285716
11051716,Los Angeles,Los Angeles,2,3,2,1598,7468,34.258527,-118.481954,1953,270336,96370,1,1,2,7,1,52024,232755.875
11051885,Los Angeles,Los Angeles,3,3,3,1698,8498,34.255761,-118.477291,1957,116331,96369,1,0,2,4,1,52024,233144.66666666666
11052477,Los Angeles,Los Angeles,2,3,2,2538,10826,34.247617,-118.473925,1958,358698,96369,1,0,2,4,1,52024,223083.0
11052830,Los Angeles,Los Angeles,2,3,2,2062,7596,34.237733,-118.480368,1958,428588,96369,1,0,2,4,1,52024,409508.6666666667
11053967,Los Angeles,Los Angeles,3,4,3,2282,8783,34.227693,-118.47832700000001,1965,358942,96369,1,0,2,4,0,52024,353397.0
11054013,Los Angeles,Los Angeles,3,5,3,1999,8109,34.226807,-118.47936100000001,1958,464941,96369,1,0,2,4,0,52024,350531.71428571426
11054059,Los Angeles,Los Angeles,1,2,1,1059,20265,34.225136,-118.477069,1948,130122,96369,1,0,7,7,0,52024,337834.25
11054266,Los Angeles,Los Angeles,3,3,3,2039,7839,34.222724,-118.479141,1953,397332,96369,1,0,7,4,0,52024,355381.75
11054427,Los Angeles,Los Angeles,2,3,2,1756,6899,34.240004,-118.49204499999999,1956,459000,96369,1,0,2,4,0,52024,369969.7
11054550,Los Angeles,Los Angeles,2,4,2,1454,7501,34.240589,-118.488207,1956,242719,96369,1,0,2,7,1,52024,346957.3333333333
11054650,Los Angeles,Los Angeles,2,3,2,1650,8466,34.241634000000005,-118.484948,1962,242967,96369,1,0,2,4,1,52024,294633.5714285714
11054750,Los Angeles,Los Angeles,5,6,5,2400,8024,34.235945,-118.48481299999999,1956,398322,96369,2,0,2,7,0,52024,288042.22222222225
11054873,Los Angeles,Los Angeles,3,4,3,2133,9750,34.236905,-118.490524,1955,497495,96369,1,1,2,4,0,52024,298568.9
11054973,Los Angeles,Los Angeles,2,3,2,2108,8624,34.236398,-118.490761,1957,423265,96369,1,1,2,4,1,52024,298568.9
11055196,Los Angeles,Los Angeles,2,3,2,1296,7628,34.246669,-118.489947,1955,55436,96369,1,0,2,7,0,52024,278738.85714285716
11055296,Los Angeles,Los Angeles,2,4,2,1543,7233,34.243590000000005,-118.489015,1962,339657,96369,1,0,2,7,0,52024,305405.8888888889
11055665,Los Angeles,Los Angeles,2,3,2,1570,8099,34.254296000000004,-118.48798000000001,1955,267476,96369,1,1,2,7,0,52024,151301.5
11055765,Los Angeles,Los Angeles,2,3,2,1178,7502,34.251311,-118.486919,1956,52989,96369,1,0,2,7,0,52024,132970.5
11055865,Los Angeles,Los Angeles,3,3,3,1896,7075,34.250840000000004,-118.489403,1957,147205,96369,1,0,2,4,1,52024,131288.16666666666
11056034,Los Angeles,Los Angeles,2,3,2,1350,7501,34.255210999999996,-118.49121699999999,1956,200411,96369,1,0,2,4,0,52024,140911.16666666666
11056180,Los Angeles,Los Angeles,2,3,2,1567,7129,34.264049,-118.490812,1957,67058,96370,1,1,2,4,0,52024,320466.5714285714
11056280,Los Angeles,Los Angeles,2,4,2,1640,7539,34.262107,-118.49028999999999,1957,472010,96370,1,0,2,4,1,52024,293282.75
11056349,Los Angeles,Los Angeles,2,2,2,1085,156002,34.2582,-118.486,1979,175516,96370,1,1,2,4,0,52024,227085.2857142857
11056618,Los Angeles,Los Angeles,2,4,2,2188,8109,34.263940999999996,-118.485675,1957,389089,96370,1,1,2,4,0,52024,353363.7
11056910,Los Angeles,Los Angeles,2,3,2,1316,7626,34.266501,-118.48615,1956,402213,96370,1,0,2,7,0,52024,351788.5714285714
11057209,Los Angeles,Los Angeles,2,4,2,1508,8548,34.266117,-118.48778,1957,302153,96370,1,0,2,4,1,52024,339963.375
11057516,Los Angeles,Los Angeles,2,4,2,1633,8164,34.273047999999996,-118.491653,1957,68497,96370,1,0,2,4,0,52024,269098.5714285714
11057662,Los Angeles,Los Angeles,2,4,2,1352,7893,34.278059000000006,-118.49563899999998,1955,55025,96370,1,0,2,7,0,52024,167558.83333333334
11057777,Los Angeles,Los Angeles,2,4,2,1352,7965,34.276018,-118.492832,1955,344882,96370,1,0,2,7,0,52024,235099.0
11057800,Los Angeles,Los Angeles,2,4,2,1325,7528,34.275294,-118.49565600000001,1955,65030,96370,1,0,2,7,1,52024,179599.57142857142
11057900,Los Angeles,Los Angeles,2,4,2,1346,7679,34.272263,-118.494228,1955,332155,96370,1,0,2,7,0,52024,230287.7142857143
11058046,Los Angeles,Los Angeles,2,3,2,1392,8640,34.274033,-118.497142,1959,196482,96370,1,0,2,7,0,52024,229190.5
11058215,Los Angeles,Los Angeles,2,3,2,1243,7573,34.268956,-118.499125,1953,330459,96370,1,0,7,7,0,52024,303171.6666666667
11058315,Los Angeles,Los Angeles,2,3,2,1221,9939,34.269488,-118.49535,1953,409842,96370,1,0,7,7,1,52024,281099.0
11058760,Los Angeles,Los Angeles,2,3,2,1794,7148,34.258159,-118.49660800000001,1956,408127,96370,1,0,2,4,1,52024,282575.0
11059128,Los Angeles,Los Angeles,2,2,2,1167,47107,34.2628,-118.501,1980,280000,96370,1,1,2,4,1,52024,319542.28571428574
11059212,Los Angeles,Los Angeles,2,3,2,1974,10947,34.253217,-118.49961,1956,220159,96369,1,0,2,7,1,52024,307962.6
11059350,Los Angeles,Los Angeles,3,4,3,1789,7731,34.251784,-118.49536599999999,1965,361686,96369,1,1,2,4,1,52024,286546.6
11059834,Los Angeles,Los Angeles,2,3,2,1344,7511,34.244324,-118.49578600000001,1956,336593,96369,1,0,2,7,0,52024,393416.6
11059880,Los Angeles,Los Angeles,2,3,2,1276,8647,34.244027,-118.49361699999999,1956,419000,96369,1,0,2,7,0,52024,360556.44444444444
11059980,Los Angeles,Los Angeles,3,3,3,1902,7651,34.246763,-118.497809,1963,391911,96369,1,0,2,4,0,52024,325564.625
11060080,Los Angeles,Los Angeles,2,2,2,1168,9108,34.243503000000004,-118.496853,1959,344882,96369,1,0,2,7,1,52024,380519.2727272727
11060226,Los Angeles,Los Angeles,2,3,2,1780,7425,34.248776,-118.500386,1961,72573,96369,1,0,2,4,0,52024,283619.1666666667
11060572,Los Angeles,Los Angeles,3,3,3,1766,7583,34.239579,-118.496994,1957,308627,96369,1,1,2,4,1,52024,342172.77777777775
11060595,Los Angeles,Los Angeles,3,3,3,1919,7630,34.241287,-118.494677,1956,586487,96369,1,0,2,4,1,52024,408095.77777777775
11060741,Los Angeles,Los Angeles,2,4,2,2116,7441,34.236001,-118.49353,1963,83793,96369,1,0,2,4,1,52024,353052.875
11060909,Los Angeles,Los Angeles,2,3,2,1234,7872,34.233748999999996,-118.485615,1954,419000,96369,1,0,7,7,0,52024,263067.3333333333
11061324,Los Angeles,Los Angeles,3,4,3,2298,7499,34.234699,-118.498733,1967,315136,96369,1,1,2,4,1,52024,252224.66666666666
11061539,Los Angeles,Los Angeles,3,3,3,1965,8909,34.230523,-118.496381,1964,90528,96369,1,1,2,4,1,52024,274381.5
11062404,Los Angeles,Los Angeles,2,3,2,2030,16620,34.229587,-118.502152,1953,275573,91325,1,0,2,7,1,52024,450518.4285714286
11062519,Los Angeles,Los Angeles,3,4,3,3349,30197,34.229890000000005,-118.507954,1952,270481,91325,1,1,2,4,1,52024,661612.2
11062565,Los Angeles,Los Angeles,2,4,2,2269,27166,34.224369,-118.508582,1947,130520,91325,1,0,2,4,1,52024,240003.2
11062680,Los Angeles,Los Angeles,2,2,2,2317,18927,34.228126,-118.50521100000002,1951,601000,91325,1,1,2,7,0,52024,494107.85714285716
11062703,Los Angeles,Los Angeles,3,4,3,2915,16380,34.225377,-118.50466200000001,1956,609803,91325,1,0,2,4,0,52024,341744.3333333333
11062818,Los Angeles,Los Angeles,3,2,3,1532,96371,34.223,-118.50299999999999,1982,115172,91325,1,1,2,4,1,52024,327581.1111111111
11063125,Los Angeles,Los Angeles,2,3,2,2045,15680,34.23962,-118.50843700000001,1955,481791,91325,1,0,2,4,0,52024,599003.0
11063562,Los Angeles,Los Angeles,2,4,2,1906,11555,34.256861,-118.50511399999999,1958,283070,91325,1,0,2,4,0,52024,352988.8333333333
11063631,Los Angeles,Los Angeles,3,3,3,1594,12212,34.254397999999995,-118.508729,1959,345658,91325,1,0,2,4,1,52024,393510.75
11063754,Los Angeles,Los Angeles,3,4,3,2413,11730,34.256374,-118.505,1958,330925,91325,1,1,2,4,1,52024,336904.0
11063854,Los Angeles,Los Angeles,3,3,3,2134,11626,34.254953,-118.50983500000001,1959,437058,91325,1,1,2,4,1,52024,377818.2
11063954,Los Angeles,Los Angeles,3,4,3,2382,10995,34.255259,-118.50396,1965,645000,91325,1,1,2,4,1,52024,344201.1666666667
11064015,Los Angeles,Los Angeles,1,2,1,1057,6426,34.264478999999994,-118.505904,1940,49112,96370,1,0,7,7,0,52024,322432.0
11064199,Los Angeles,Los Angeles,1,3,1,1080,6951,34.262091,-118.50373799999998,1953,422000,96370,1,0,7,7,0,52024,294189.54545454547
11064322,Los Angeles,Los Angeles,2,3,2,1534,8158,34.258712,-118.509299,1961,214379,96370,1,0,2,4,0,52024,357425.0909090909
11064690,Los Angeles,Los Angeles,2,3,2,1160,7026,34.268791,-118.50971399999999,1958,199636,96370,1,0,2,7,0,52024,281507.2
11064790,Los Angeles,Los Angeles,2,3,2,1659,7458,34.268685999999995,-118.505059,1953,456459,96370,1,0,7,7,0,52024,289503.875
11064890,Los Angeles,Los Angeles,3,4,3,2244,5998,34.271448,-118.502628,1953,230121,96370,1,1,2,7,0,52024,305229.625
11065335,Los Angeles,Los Angeles,2,4,2,1346,7502,34.273556,-118.50733000000001,1954,426398,96370,1,0,2,7,0,52024,250902.0
11065435,Los Angeles,Los Angeles,2,4,2,1827,7533,34.275326,-118.504552,1954,254348,96370,1,1,2,7,0,52024,250948.66666666666
11065627,Los Angeles,Los Angeles,3,4,3,2302,7956,34.273933,-118.50391699999999,1954,134206,96370,1,1,2,7,0,52024,244785.16666666666
11065779,Los Angeles,Los Angeles,3,4,3,1637,543230,34.2782,-118.561,1975,264160,96356,1,1,2,4,1,52024,316084.6666666667
11065902,Los Angeles,Los Angeles,2,3,2,1430,337961,34.2754,-118.55799999999999,1976,105832,96356,1,1,2,4,1,52024,247866.25
11066125,Los Angeles,Los Angeles,3,3,3,1903,5377,34.294108,-118.55613899999999,1987,311062,96356,1,1,2,4,0,52024,439949.0
11066448,Los Angeles,Los Angeles,3,4,3,1603,3011,34.296106,-118.55776499999999,1987,516974,96356,1,1,2,4,0,52024,467730.0
11066548,Los Angeles,Los Angeles,3,4,3,2235,4565,34.294312,-118.56168500000001,1987,551073,96356,1,1,2,4,0,52024,524642.75
11066971,Los Angeles,Los Angeles,3,5,3,2660,6207,34.291431,-118.56454599999999,1992,512076,96356,1,1,2,4,0,52024,579988.5
11067117,Los Angeles,Los Angeles,3,4,3,3273,15028,34.289743,-118.559827,1990,580536,96356,1,1,2,4,0,52024,480608.0
11067217,Los Angeles,Los Angeles,4,4,4,4018,15343,34.288643,-118.565873,1998,872110,96356,1,1,2,4,0,52024,591416.6666666666
11070687,Los Angeles,Los Angeles,3,4,3,2273,10335,34.264707,-118.58470700000001,1973,169567,96346,1,1,2,4,1,52024,412535.25
11071100,Los Angeles,Los Angeles,2,3,2,2303,7500,34.261233000000004,-118.59231799999999,1938,331369,96346,1,1,2,7,0,52024,376366.0
11071737,Los Angeles,Los Angeles,2,4,2,1823,11979,34.262776,-118.582571,1962,375659,96346,1,1,2,4,0,52024,399702.2
11072198,Los Angeles,Los Angeles,3,4,3,3150,17573,34.268258,-118.576303,1977,797760,96346,1,1,2,4,1,52024,687380.0
11072321,Los Angeles,Los Angeles,3,4,3,2107,11353,34.270292,-118.58307099999999,1977,328068,96346,1,1,2,4,1,52024,492968.25
11072651,Los Angeles,Los Angeles,4,4,4,3156,15571,34.264782000000004,-118.561077,1968,686135,96346,1,1,2,4,1,52024,740274.0
11072896,Los Angeles,Los Angeles,4,3,4,2649,19823,34.271568,-118.55961299999998,1976,169931,96356,1,1,2,4,0,52024,440054.3333333333
11072996,Los Angeles,Los Angeles,6,5,6,5128,13999,34.267163000000004,-118.56273300000001,1992,863253,96346,1,1,2,10,1,52024,805456.6666666666
11073165,Los Angeles,Los Angeles,3,3,3,2562,17477,34.273627000000005,-118.51321100000001,1955,583856,96370,1,1,2,4,1,52024,274269.8
11073334,Los Angeles,Los Angeles,4,6,4,2762,14380,34.279028000000004,-118.51698799999998,1963,624739,96370,1,1,2,4,0,52024,406768.5
11073480,Los Angeles,Los Angeles,2,2,2,1389,5183,34.270421,-118.516372,1954,429311,96370,1,0,7,7,0,52024,310589.44444444444
11074469,Los Angeles,Los Angeles,2,3,2,1915,6290,34.270817,-118.522874,1970,382533,96370,1,1,2,4,0,52024,357178.75
11074615,Los Angeles,Los Angeles,3,4,3,2001,17616,34.274753000000004,-118.533593,1965,284305,96356,1,1,2,4,1,52024,302416.6
11074899,Los Angeles,Los Angeles,3,4,3,2168,11108,34.272318,-118.542482,1964,571188,96356,1,1,2,4,1,52024,366126.5
