zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools,Earning
11183355,Palmdale,Los Angeles,3,5,3,2091,6648,34.607516,-118.185985,1995,253936,97329,1,1,2,4,0,52392
11183455,Palmdale,Los Angeles,3,4,3,2661,6619,34.605884,-118.187187,1989,199271,97329,1,1,2,4,0,52392
11184024,Palmdale,Los Angeles,3,4,3,2325,7013,34.61892,-118.183984,1990,205238,97329,1,1,2,4,0,52392
11184124,Palmdale,Los Angeles,2,3,2,1349,7507,34.618478,-118.208567,1990,165228,97329,1,1,2,4,0,52392
11184224,Palmdale,Los Angeles,3,4,3,2891,7090,34.615233,-118.184789,1993,257481,97329,1,1,2,4,0,52392
11184379,Palmdale,Los Angeles,2,4,2,2046,13557,34.62409,-118.214581,1995,216190,97329,1,1,2,4,0,52392
11184993,Palmdale,Los Angeles,3,4,3,2429,22264,34.626394,-118.23119,1996,469190,97329,1,1,2,4,1,52392
11185175,Palmdale,Los Angeles,3,5,3,3344,15608,34.61948,-118.229336,2003,441000,97329,1,1,2,4,0,52392
11187371,Palmdale,Los Angeles,3,4,3,2730,7622,34.599465,-118.151762,1957,225042,97329,1,1,2,7,0,52392
11187463,Palmdale,Los Angeles,1,3,1,1493,15801,34.588462,-118.148218,1951,140380,97329,1,0,7,7,0,52392
11187486,Palmdale,Los Angeles,1,2,1,816,10351,34.587935,-118.148165,1951,52794,97329,1,0,7,7,0,52392
11187555,Palmdale,Los Angeles,1,3,1,1120,9425,34.58872,-118.151404,1955,53570,97329,1,0,7,7,0,52392
11188269,Palmdale,Los Angeles,3,3,3,1336,72043,34.596,-118.149,1991,94056,97329,1,1,2,7,1,52392
11188676,Palmdale,Los Angeles,3,4,3,2302,11136,34.596957,-118.164878,1989,209431,97329,1,1,2,4,1,52392
11188972,Palmdale,Los Angeles,2,3,2,1681,7428,34.598881,-118.189439,1989,241000,97329,1,1,2,4,1,52392
11189072,Palmdale,Los Angeles,3,3,3,1414,6843,34.600424,-118.183419,1988,233000,97329,1,1,2,4,0,52392
11189718,Palmdale,Los Angeles,3,3,3,2203,7145,34.599431,-118.181792,1988,240000,97329,1,1,2,4,0,52392
11189818,Palmdale,Los Angeles,3,3,3,2203,7260,34.598969,-118.17973,1989,263000,97329,1,1,2,4,0,52392
11189902,Palmdale,Los Angeles,3,4,3,2202,7740,34.58798,-118.174856,1990,197147,97329,1,1,2,4,0,52392
11190002,Palmdale,Los Angeles,3,4,3,2368,8027,34.600609,-118.174278,1990,248580,97329,1,1,2,4,0,52392
11190102,Palmdale,Los Angeles,2,4,2,1642,6924,34.601017,-118.16249,1990,152583,97329,1,1,2,4,0,52392
11190286,Palmdale,Los Angeles,3,3,3,1823,9983,34.596356,-118.16082,1992,178711,97329,1,1,2,4,0,52392
11190386,Palmdale,Los Angeles,2,3,2,1787,7018,34.598185,-118.160208,2003,232572,97329,1,1,2,4,0,52392
11190486,Palmdale,Los Angeles,3,5,3,2453,8115,34.601451,-118.171374,1993,240394,97329,1,1,2,4,0,52392
11190701,Palmdale,Los Angeles,3,3,3,2202,7418,34.591885,-118.178259,1992,200678,97329,1,1,2,4,0,52392
11190747,Palmdale,Los Angeles,3,3,3,2021,8305,34.587451,-118.177299,1991,226899,97329,1,1,2,4,0,52392
11191992,Palmdale,Los Angeles,2,4,2,1951,16635,34.583932,-118.149893,1992,181785,97329,1,1,2,4,0,52392
11192092,Palmdale,Los Angeles,3,4,3,2375,7031,34.584112,-118.153041,1989,265000,97329,1,1,2,4,0,52392
11192472,Palmdale,Los Angeles,2,3,2,1176,6517,34.573612,-118.138826,1985,134333,97329,1,1,2,7,0,52392
11192595,Palmdale,Los Angeles,3,5,3,2309,8618,34.579657,-118.136816,1987,227566,97329,1,1,2,4,0,52392
11194184,Palmdale,Los Angeles,1,2,1,640,36550,34.630914,-118.147388,1949,292934,97329,1,0,7,7,0,52392
11194322,Palmdale,Los Angeles,2,2,2,1432,8274,34.60356,-118.14131,1966,214500,97329,1,1,2,4,0,52392
11194660,Palmdale,Los Angeles,3,3,3,1966,256276,34.610501,-118.130764,1981,181000,97329,1,1,2,4,0,52392
11195369,Palmdale,Los Angeles,2,3,2,1453,8335,34.590412,-118.126955,1971,127218,97328,1,1,2,7,0,52392
11195551,Palmdale,Los Angeles,1,2,1,804,7023,34.599417,-118.125779,1957,82017,97328,1,0,7,7,0,52392
11196531,Palmdale,Los Angeles,2,3,2,1731,6540,34.582211,-118.127419,1967,122000,97328,1,1,2,7,0,52392
11196809,Palmdale,Los Angeles,1,1,1,480,5404,34.58198,-118.111313,1948,53900,97328,1,0,7,7,0,52392
11196869,Palmdale,Los Angeles,3,4,3,1864,7830,34.587029,-118.112014,1956,70395,97328,3,0,2,7,0,52392
11197436,Palmdale,Los Angeles,2,3,2,1301,6986,34.568016,-118.12253,1955,134000,97328,1,0,7,7,0,52392
11197536,Palmdale,Los Angeles,2,3,2,1404,7021,34.565634,-118.121228,1957,92685,97328,1,0,7,7,0,52392
11197636,Palmdale,Los Angeles,2,3,2,1104,9189,34.563268,-118.122193,1957,90922,97328,1,0,2,7,0,52392
11197922,Palmdale,Los Angeles,3,3,3,1386,7683,34.565482,-118.124043,1984,147932,97328,1,1,2,7,1,52392
11197991,Palmdale,Los Angeles,3,4,3,1792,7013,34.570411,-118.125343,1985,175613,97328,1,1,2,7,0,52392
11198091,Palmdale,Los Angeles,3,4,3,1781,6727,34.568742,-118.129347,1987,101786,97328,1,1,2,7,0,52392
11198237,Palmdale,Los Angeles,3,4,3,1864,38463,34.562443,-118.125026,2002,150359,97328,1,1,2,4,0,52392
11198337,Palmdale,Los Angeles,2,3,2,1229,7369,34.562077,-118.115929,1988,108689,97328,1,1,2,4,0,52392
11198452,Palmdale,Los Angeles,2,4,2,1862,6398,34.571728,-118.107199,1989,156708,97328,1,1,2,7,0,52392
11198475,Palmdale,Los Angeles,1,3,1,1083,7158,34.572034,-118.101953,1954,69807,97328,1,0,7,7,0,52392
11198813,Palmdale,Los Angeles,1,3,1,1083,8342,34.56969,-118.102435,1954,91335,97328,1,0,7,7,0,52392
11198913,Palmdale,Los Angeles,1,3,1,1000,8246,34.569432,-118.100758,1954,110000,97328,1,1,2,7,0,52392
11199096,Palmdale,Los Angeles,2,3,2,1299,6955,34.572424,-118.098096,1981,133198,97328,1,1,2,7,0,52392
11199296,Palmdale,Los Angeles,2,3,2,1484,7155,34.563693,-118.096449,1984,186174,97328,1,1,2,7,0,52392
11199588,Palmdale,Los Angeles,2,3,2,1502,6575,34.562706,-118.095847,1985,189069,97328,1,1,2,7,0,52392
11199688,Palmdale,Los Angeles,3,3,3,1452,7224,34.559475,-118.097614,1986,138474,97328,1,1,2,4,0,52392
11199980,Palmdale,Los Angeles,2,3,2,1502,6628,34.562489,-118.097259,1985,193800,97328,1,1,2,7,0,52392
11200149,Palmdale,Los Angeles,3,4,3,1781,6804,34.566122,-118.099082,1989,211000,97328,1,1,2,4,0,52392
11200810,Palmdale,Los Angeles,2,4,2,1308,7038,34.576186,-118.09999,1956,80547,97328,1,1,2,7,0,52392
11201094,Palmdale,Los Angeles,1,2,1,900,6137,34.577292,-118.09359,1954,105669,97328,1,0,7,7,0,52392
11201308,Palmdale,Los Angeles,2,3,2,1316,1360,34.5737,-118.098,1988,84800,97328,1,1,2,7,0,52392
11201361,Palmdale,Los Angeles,8,8,8,3354,7856,34.580747,-118.110628,1980,127266,97328,4,1,2,7,0,52392
11202509,Palmdale,Los Angeles,2,4,2,1564,6610,34.584397,-118.07833,1987,86075,97328,1,1,2,7,0,52392
11202593,Palmdale,Los Angeles,1,3,1,927,30341,34.582246,-118.082288,1951,140000,97328,1,0,7,7,0,52392
11202850,Palmdale,Los Angeles,3,4,3,2000,7004,34.573715,-118.082911,1989,230729,97328,1,1,2,4,0,52392
11203260,Palmdale,Los Angeles,2,3,2,1260,6198,34.564066,-118.076,1977,118077,97328,1,1,2,7,0,52392
11203448,Palmdale,Los Angeles,2,3,2,1560,7066,34.572413,-118.081371,1965,180600,97328,1,1,2,7,1,52392
11203717,Palmdale,Los Angeles,2,3,2,1359,6633,34.566718,-118.078039,1972,102028,97328,1,1,2,7,0,52392
11203917,Palmdale,Los Angeles,2,3,2,1553,7998,34.558969,-118.076636,1983,137471,97328,1,1,2,7,0,52392
11204040,Palmdale,Los Angeles,2,3,2,1406,5223,34.566406,-118.086465,1984,111680,97328,1,1,2,7,0,52392
11204209,Palmdale,Los Angeles,2,3,2,1194,5123,34.567412,-118.089394,1990,125000,97328,1,1,2,4,0,52392
11204255,Palmdale,Los Angeles,2,3,2,1330,8460,34.565394,-118.091258,1985,130636,97328,1,1,2,7,1,52392
11204355,Palmdale,Los Angeles,3,3,3,1995,7575,34.562774,-118.089023,1985,139287,97328,1,1,2,7,0,52392
11204862,Palmdale,Los Angeles,2,3,2,1134,7134,34.560946,-118.092149,1986,97191,97328,1,1,2,7,0,52392
11204985,Palmdale,Los Angeles,2,3,2,1680,6687,34.560753,-118.082214,1987,161012,97328,1,1,2,4,0,52392
11205031,Palmdale,Los Angeles,2,3,2,1531,8913,34.566657,-118.085448,1987,173800,97328,1,1,2,7,0,52392
11205556,Palmdale,Los Angeles,2,2,2,1320,4468,34.564734,-118.062815,1983,154016,97328,1,1,2,7,0,52392
11205679,Palmdale,Los Angeles,3,4,3,1754,6172,34.567865,-118.071993,1984,183596,97328,1,1,2,7,0,52392
11206002,Palmdale,Los Angeles,3,3,3,1419,6211,34.568507,-118.067939,1984,140369,97328,1,1,2,7,0,52392
11206248,Palmdale,Los Angeles,3,3,3,1732,7024,34.566614,-118.063748,1985,158466,97328,1,1,2,7,0,52392
11206717,Palmdale,Los Angeles,2,2,2,1060,7213,34.567752,-118.060279,1988,70963,97328,1,1,2,7,0,52392
11206840,Palmdale,Los Angeles,3,4,3,1692,7012,34.560892,-118.061039,1988,198895,97328,1,1,2,7,0,52392
11206940,Palmdale,Los Angeles,3,3,3,1733,7529,34.576735,-118.069186,1990,188000,97328,1,1,2,4,0,52392
11207163,Palmdale,Los Angeles,3,4,3,1567,6984,34.569435,-118.070937,1992,225000,97328,1,1,2,4,1,52392
11207263,Palmdale,Los Angeles,2,3,2,1136,7007,34.569469,-118.069801,1992,142796,97328,1,1,2,7,0,52392
11208142,Palmdale,Los Angeles,1,3,1,1156,7198,34.583183,-118.069778,1955,45586,97328,1,0,7,7,0,52392
11208265,Palmdale,Los Angeles,1,3,1,930,6067,34.582533,-118.074087,1954,49281,97328,1,0,7,7,0,52392
11208388,Palmdale,Los Angeles,2,3,2,1276,6741,34.58446,-118.058778,1992,121167,97328,1,1,2,4,0,52392
11208604,Palmdale,Los Angeles,1,3,1,1040,6866,34.597562,-118.109504,1956,71955,97328,1,0,7,7,0,52392
11208627,Palmdale,Los Angeles,1,3,1,896,7028,34.59665,-118.109333,1954,67930,97328,1,0,7,7,0,52392
11208956,Palmdale,Los Angeles,2,5,2,1770,6092,34.589843,-118.115228,1954,135000,97328,2,0,2,7,0,52392
11209643,Palmdale,Los Angeles,2,3,2,1269,10351,34.56103,-118.032764,1983,135393,97330,1,1,2,7,0,52392
11210041,Palmdale,Los Angeles,2,4,2,1793,8215,34.56114,-118.052968,1988,210000,97330,1,1,2,4,0,52392
11210141,Palmdale,Los Angeles,2,4,2,1488,6582,34.566701,-118.043418,1984,121361,97330,1,1,2,4,0,52392
11210387,Palmdale,Los Angeles,2,2,2,1080,7008,34.568703,-118.044471,1986,149000,97330,1,1,2,4,0,52392
11210487,Palmdale,Los Angeles,2,3,2,1462,7709,34.569539,-118.041372,1987,124720,97330,1,1,2,7,0,52392
11210710,Palmdale,Los Angeles,2,4,2,1650,8016,34.563586,-118.052824,1987,133250,97330,1,1,2,4,0,52392
11210879,Palmdale,Los Angeles,2,3,2,1608,6980,34.57024,-118.038059,1987,133250,97330,1,1,2,7,0,52392
11211171,Palmdale,Los Angeles,2,3,2,1488,6900,34.566916,-118.031045,1989,175504,97330,1,1,2,4,0,52392
11211686,Palmdale,Los Angeles,2,3,2,1094,6629,34.564457,-118.033402,1988,99506,97330,1,1,2,4,0,52392
11212155,Palmdale,Los Angeles,2,3,2,1700,7038,34.574186,-118.035394,1989,149399,97330,1,1,2,4,0,52392
11212255,Palmdale,Los Angeles,2,3,2,1529,6785,34.56504,-118.029233,1990,195435,97330,1,1,2,4,0,52392
11212530,Palmdale,Los Angeles,3,4,3,1921,6615,34.571943,-118.027215,1990,220000,97330,1,1,2,4,0,52392
11212630,Palmdale,Los Angeles,2,3,2,1120,6591,34.569555,-118.024888,1992,170000,97330,1,1,2,4,0,52392
11213153,Palmdale,Los Angeles,3,2,3,1116,271458,34.5722,-118.053,1990,123000,97330,1,1,2,4,0,52392
11213253,Palmdale,Los Angeles,2,3,2,1650,7175,34.562642,-118.055418,1990,111928,97330,1,1,2,4,0,52392
11213560,Palmdale,Los Angeles,3,6,3,3319,7718,34.559386,-118.027722,2003,274000,97330,1,1,2,4,0,52392
11213883,Palmdale,Los Angeles,2,3,2,1384,8532,34.573299,-118.050129,1990,165931,97330,1,1,2,7,0,52392
11213983,Palmdale,Los Angeles,2,2,2,1284,6640,34.563845,-118.023652,1992,110650,97330,1,1,2,7,0,52392
11214083,Palmdale,Los Angeles,2,3,2,1524,7134,34.576099,-118.031587,1990,106948,97330,1,1,2,7,0,52392
11215546,Palmdale,Los Angeles,2,3,2,1672,7026,34.568246,-118.019962,1991,210000,97330,1,1,2,4,0,52392
11216041,Palmdale,Los Angeles,2,4,2,1645,9060,34.559778,-118.020352,1995,199000,97330,1,1,2,4,0,52392
11231732,Palmdale,Los Angeles,2,3,2,1528,4755,34.553508,-118.036869,1989,135862,97330,1,1,2,4,0,52392
11231832,Palmdale,Los Angeles,2,3,2,1327,5057,34.550157,-118.033093,1990,103615,97330,1,1,2,4,0,52392
11232032,Palmdale,Los Angeles,2,4,2,1713,40483,34.532386,-118.030152,1994,237577,97330,1,1,2,4,0,52392
11232055,Palmdale,Los Angeles,3,5,3,2756,6988,34.557737,-118.033965,2003,175888,97330,1,1,2,4,0,52392
11232305,Palmdale,Los Angeles,3,4,3,1959,5392,34.552426,-118.030739,1996,170828,97330,1,1,2,4,0,52392
11232674,Palmdale,Los Angeles,3,4,3,3026,8086,34.549424,-118.026944,1995,204920,97330,1,1,2,4,0,52392
11233367,Palmdale,Los Angeles,3,4,3,2581,7046,34.548298,-118.073855,1991,254000,97328,1,1,2,4,0,52392
11233912,Palmdale,Los Angeles,3,5,3,2392,7512,34.548999,-118.071835,1990,242000,97328,1,1,2,4,0,52392
11233950,Palmdale,Los Angeles,2,4,2,1451,5252,34.557303,-118.069469,1983,141345,97328,1,1,2,7,0,52392
11234273,Palmdale,Los Angeles,2,3,2,1257,6791,34.555824,-118.065275,1987,110699,97328,1,1,2,4,0,52392
11234496,Palmdale,Los Angeles,2,3,2,1304,6456,34.547808,-118.077944,1984,162678,97328,1,1,2,7,0,52392
11234642,Palmdale,Los Angeles,2,4,2,1521,7106,34.556776,-118.071944,1985,98268,97328,1,1,2,7,0,52392
11235049,Palmdale,Los Angeles,2,3,2,1140,6730,34.552998,-118.075528,1989,145000,97328,1,1,2,7,0,52392
11235149,Palmdale,Los Angeles,2,3,2,1140,4572,34.554372,-118.078761,1988,139600,97328,1,1,2,7,0,52392
11235372,Palmdale,Los Angeles,2,3,2,1317,7661,34.545569,-118.072206,1995,155451,97328,1,1,2,4,0,52392
11235902,Palmdale,Los Angeles,3,4,3,1978,7294,34.543823,-118.058582,1989,225200,97328,1,1,2,4,0,52392
11236171,Palmdale,Los Angeles,2,3,2,1386,8133,34.544326,-118.069051,1993,161203,97328,1,1,2,7,0,52392
11236540,Palmdale,Los Angeles,3,4,3,2128,7039,34.555963,-118.054791,1991,214495,97330,1,1,2,4,0,52392
11236755,Palmdale,Los Angeles,3,4,3,1752,7474,34.551111,-118.049133,1992,142842,97330,1,1,2,4,0,52392
11237827,Palmdale,Los Angeles,2,3,2,1560,54531,34.533679,-118.10784,1957,99509,97328,1,0,2,7,0,52392
11238247,Palmdale,Los Angeles,2,3,2,1422,5501,34.546404,-118.08096,1979,123507,97328,1,1,2,7,0,52392
11238347,Palmdale,Los Angeles,2,4,2,1707,5806,34.548865,-118.079921,1980,178300,97328,1,1,2,4,0,52392
11238739,Palmdale,Los Angeles,2,2,2,937,4205,34.557069,-118.078878,1986,125750,97328,1,1,2,7,0,52392
11238908,Palmdale,Los Angeles,2,3,2,1453,6999,34.557673,-118.086153,1987,189187,97328,1,1,2,4,0,52392
11239031,Palmdale,Los Angeles,3,4,3,2303,7277,34.554656,-118.101873,1988,145267,97328,1,1,2,4,0,52392
11239254,Palmdale,Los Angeles,3,4,3,2287,6813,34.554672,-118.09747,1989,225000,97328,1,1,2,4,0,52392
11239377,Palmdale,Los Angeles,2,3,2,1228,5793,34.555234,-118.093198,1993,120990,97328,1,1,2,4,0,52392
11239500,Palmdale,Los Angeles,2,3,2,1228,8240,34.553953,-118.096551,1993,146916,97328,1,1,2,4,0,52392
11239623,Palmdale,Los Angeles,3,4,3,1861,8477,34.550741,-118.095018,1994,225412,97328,1,1,2,4,0,52392
11240178,Palmdale,Los Angeles,3,5,3,3764,49929,34.54464,-118.133225,1990,305150,97329,1,1,2,4,0,52392
11240216,Palmdale,Los Angeles,2,4,2,1643,15417,34.557678,-118.148732,1961,174200,97329,1,0,2,7,0,52392
11240299,Palmdale,Los Angeles,2,3,2,1827,54521,34.545443,-118.146163,1974,219272,97329,1,0,2,4,0,52392
11240480,Palmdale,Los Angeles,1,2,1,1025,132260,34.550063,-118.135507,1963,159220,97329,1,0,7,7,0,52392
11247767,Lancaster,Los Angeles,2,3,2,1134,48858,34.621187,-117.847521,1986,92892,97318,1,1,2,7,0,47225
11248049,Lancaster,Los Angeles,2,3,2,1346,39912,34.626486,-117.847644,1986,127000,97318,1,1,2,7,0,47225
11248329,Lancaster,Los Angeles,2,4,2,1384,29375,34.624335,-117.82884,1979,99060,97318,1,0,2,7,0,47225
11248627,Lancaster,Los Angeles,2,3,2,1402,48963,34.625814,-117.839632,1984,58094,97318,1,1,2,7,0,47225
11249168,Lancaster,Los Angeles,2,3,2,1315,29451,34.626759,-117.812409,1987,117000,97318,1,1,2,7,0,47225
11249351,Lancaster,Los Angeles,2,4,2,1384,29296,34.618632,-117.813366,1979,119000,97318,1,0,2,7,0,47225
11249488,Lancaster,Los Angeles,2,4,2,1384,29599,34.618239,-117.819966,1979,127497,97318,1,0,2,7,0,47225
11249808,Palmdale,Los Angeles,2,4,2,1248,26174,34.610764,-117.823724,1978,108800,97344,1,0,2,7,0,52392
11249869,Palmdale,Los Angeles,2,3,2,1711,21762,34.613251,-117.818753,1992,117840,97344,1,1,2,7,0,52392
11249892,Palmdale,Los Angeles,2,3,2,1346,21829,34.613298,-117.823665,1987,119100,97344,1,1,2,7,0,52392
11249915,Palmdale,Los Angeles,2,3,2,1143,21701,34.615258,-117.824334,1978,104468,97344,1,0,2,7,0,52392
11250105,Palmdale,Los Angeles,2,3,2,1139,21623,34.614142,-117.811674,1985,82986,97344,1,1,2,7,0,52392
11250128,Palmdale,Los Angeles,2,3,2,1398,21796,34.612775,-117.810737,1985,95251,97344,1,1,2,7,0,52392
11250250,Palmdale,Los Angeles,2,3,2,1536,23538,34.607978,-117.815476,1978,137500,97344,1,0,2,7,0,52392
11250326,Palmdale,Los Angeles,2,4,2,1384,21823,34.605303,-117.810005,1978,118000,97344,1,0,2,7,0,52392
11250705,Palmdale,Los Angeles,2,3,2,1463,20678,34.61169,-117.841588,1987,80354,97344,1,1,2,7,0,52392
11251186,Palmdale,Los Angeles,2,3,2,1846,21547,34.595883,-117.828142,1986,89542,97344,1,1,2,7,0,52392
11251293,Palmdale,Los Angeles,2,3,2,1025,19792,34.597142,-117.833839,1986,102000,97344,1,1,2,7,0,52392
11259984,Lancaster,Los Angeles,2,3,2,1939,27607,34.643035,-118.22029,1981,159278,97319,1,1,2,4,0,47225
11260349,Lancaster,Los Angeles,2,3,2,1288,7866,34.637223,-118.213906,1957,122229,97319,1,0,2,7,0,47225
11260579,Lancaster,Los Angeles,3,4,3,2526,10709,34.640329,-118.232917,1987,365000,97319,1,1,2,4,1,47225
11261178,Lancaster,Los Angeles,3,4,3,2513,16724,34.633383,-118.221594,2002,414000,97319,1,1,2,4,1,47225
11262239,Lancaster,Los Angeles,2,3,2,1763,7503,34.653115,-118.229837,1990,159898,97319,1,1,2,4,0,47225
11262560,Lancaster,Los Angeles,3,3,3,2410,85681,34.659742,-118.21413,1942,239599,97319,1,0,2,7,0,47225
11262606,Lancaster,Los Angeles,1,3,1,1020,18844,34.657185,-118.21722,1953,102459,97319,1,0,7,7,0,47225
11262652,Lancaster,Los Angeles,2,3,2,1200,8280,34.656403,-118.217451,1984,136939,97319,1,1,2,7,0,47225
11262713,Lancaster,Los Angeles,2,3,2,1440,24767,34.651606,-118.214557,1971,134059,97319,1,1,2,7,0,47225
11262926,Lancaster,Los Angeles,2,2,2,1000,9985,34.646004,-118.21053,1976,94559,97319,1,1,2,7,0,47225
11263279,Lancaster,Los Angeles,2,3,2,1335,20086,34.655247,-118.208921,1970,165228,97319,1,1,2,7,0,47225
11265161,Lancaster,Los Angeles,2,3,2,1221,21058,34.654276,-118.189116,1951,104757,97319,1,1,2,7,0,47225
11265184,Lancaster,Los Angeles,2,3,2,1320,21369,34.653453,-118.188653,1973,205965,97319,1,1,2,7,0,47225
11265276,Lancaster,Los Angeles,1,3,1,1091,10904,34.655462,-118.183312,1958,88525,97319,1,0,7,7,0,47225
11265299,Lancaster,Los Angeles,1,3,1,1031,21290,34.657099,-118.184687,1953,139778,97319,1,0,7,7,0,47225
11266329,Lancaster,Los Angeles,2,4,2,2158,23182,34.662453,-118.217324,1963,260000,97319,1,1,2,7,1,47225
11266397,Lancaster,Los Angeles,2,3,2,1185,27790,34.666267,-118.206485,1982,150485,97319,1,0,2,7,0,47225
11266718,Lancaster,Los Angeles,1,2,1,720,6553,34.660506,-118.19392,1971,83448,97319,1,0,7,7,0,47225
11266795,Lancaster,Los Angeles,2,4,2,1178,9479,34.664712,-118.19464,1971,72028,97319,1,1,2,7,0,47225
11266818,Lancaster,Los Angeles,1,3,1,936,11049,34.663073,-118.194507,1971,83607,97319,1,0,7,7,0,47225
11267041,Lancaster,Los Angeles,1,2,1,1056,6612,34.665059,-118.197307,1970,146000,97319,1,0,2,7,0,47225
11267387,Lancaster,Los Angeles,2,4,2,1984,9633,34.669928,-118.217011,1991,253053,97319,1,1,2,4,0,47225
11267487,Lancaster,Los Angeles,2,3,2,1746,20410,34.667946,-118.217209,1995,195504,97319,1,1,2,4,0,47225
11267839,Palmdale,Los Angeles,2,3,2,1052,55840,34.637347,-118.178414,1951,178500,97329,1,1,2,7,0,52392
11268300,Lancaster,Los Angeles,4,5,4,3813,62177,34.636374,-118.204333,2004,599000,97319,1,1,2,1,1,47225
11268956,Lancaster,Los Angeles,2,3,2,2130,6698,34.662106,-118.186291,1988,162073,97319,1,1,2,4,0,47225
11269055,Lancaster,Los Angeles,2,2,2,936,297383,34.6648,-118.181,1990,53694,97319,1,1,2,7,0,47225
11269710,Lancaster,Los Angeles,1,3,1,1170,6451,34.662795,-118.171544,1972,110860,97319,1,1,2,7,0,47225
11269869,Lancaster,Los Angeles,2,3,2,1449,9075,34.666823,-118.183038,1990,187572,97319,1,1,2,4,0,47225
11270092,Lancaster,Los Angeles,2,4,2,2542,10406,34.663125,-118.190244,1982,230912,97319,1,1,2,4,1,47225
11270315,Lancaster,Los Angeles,3,3,3,2120,9447,34.667262,-118.18888,1985,265000,97319,1,1,2,4,0,47225
11270415,Lancaster,Los Angeles,3,3,3,1336,148327,34.6724,-118.184,1991,87090,97319,1,1,2,4,0,47225
11270738,Lancaster,Los Angeles,3,4,3,2175,6636,34.663858,-118.183877,1989,150360,97319,1,1,2,4,0,47225
11270861,Lancaster,Los Angeles,2,3,2,1312,6594,34.671002,-118.179032,1987,133563,97319,1,1,2,4,0,47225
11270961,Lancaster,Los Angeles,3,3,3,1615,6344,34.661041,-118.17397,1988,170452,97319,1,1,2,4,0,47225
11271190,Lancaster,Los Angeles,3,4,3,2049,6126,34.669029,-118.188575,1989,247000,97319,1,1,2,4,0,47225
11275059,Lancaster,Los Angeles,2,4,2,1635,6967,34.709416,-118.162669,1999,161100,97317,1,1,2,4,0,47225
11275182,Lancaster,Los Angeles,3,4,3,2569,6225,34.712356,-118.156595,2002,234085,97317,1,1,2,4,0,47225
11275551,Lancaster,Los Angeles,2,3,2,1646,7525,34.707247,-118.157159,1985,161156,97317,1,1,2,7,1,47225
11275797,Lancaster,Los Angeles,2,3,2,1590,7708,34.71616,-118.156026,2001,175026,97317,1,1,2,4,0,47225
11275897,Lancaster,Los Angeles,2,3,2,1565,6839,34.716586,-118.162942,2002,157878,97317,1,1,2,4,0,47225
11276320,Lancaster,Los Angeles,2,3,2,1890,6278,34.71325,-118.153158,2001,204771,97317,1,1,2,4,0,47225
11276896,Lancaster,Los Angeles,2,4,2,1420,5983,34.711415,-118.149859,1957,120000,97317,1,0,2,7,0,47225
11277111,Lancaster,Los Angeles,2,3,2,1241,6000,34.709099,-118.153067,1957,38911,97317,1,0,2,7,0,47225
11277211,Lancaster,Los Angeles,2,3,2,1507,5986,34.710186,-118.154364,1957,121000,97317,1,0,2,7,0,47225
11277311,Lancaster,Los Angeles,2,4,2,1464,6120,34.707431,-118.149794,1955,107582,97317,1,0,7,7,1,47225
11279773,Lancaster,Los Angeles,1,3,1,1452,10645,34.676381,-118.152731,1954,85177,97317,1,0,7,7,0,47225
11277572,Lancaster,Los Angeles,2,3,2,1181,6448,34.705577,-118.155495,1955,54302,97317,1,0,2,7,0,47225
11277939,Lancaster,Los Angeles,2,4,2,1680,7998,34.69922,-118.155182,1955,148925,97317,1,0,2,7,1,47225
11278039,Lancaster,Los Angeles,1,3,1,1088,7856,34.701377,-118.153938,1954,33000,97317,1,0,7,7,0,47225
11278300,Lancaster,Los Angeles,2,3,2,1465,9603,34.698657,-118.159675,1955,111428,97317,1,0,2,7,0,47225
11278400,Lancaster,Los Angeles,2,4,2,1430,11118,34.698813,-118.161028,1957,122397,97317,1,1,2,4,0,47225
11278553,Lancaster,Los Angeles,2,3,2,1605,7514,34.697966,-118.158793,1964,115715,97317,1,1,2,4,0,47225
