,zpid,cityid,counties,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,latitude,longitude,yearbuilt,amount,zipcode,units,airconditiontype,heatsystemtype,buildingquality,pools
26920,11769213,Northridge,Los Angeles,2,3,2,1560,5124,34005471,-118252395,1922,229015,95992,2,0,2,7,0
26921,11769603,Northridge,Los Angeles,1,1,1,2388,5920,34006850,-118246832,1922,212899,95992,1,0,7,7,0
26922,11770319,Northridge,Los Angeles,2,3,2,1516,5529,34010947,-118248429,1906,275160,95992,2,0,2,7,0
26923,11770984,Northridge,Los Angeles,2,5,2,1843,5903,34019008,-118251167,1908,258120,95992,2,0,2,7,0
26924,11771297,Northridge,Los Angeles,1,2,1,1080,5695,34019245,-118249429,1901,172700,95992,1,0,7,7,0
26925,11771320,Northridge,Los Angeles,3,5,3,2048,5655,34019468,-118248893,1902,325362,95992,3,0,2,7,0
26926,11771343,Northridge,Los Angeles,3,6,3,2259,5677,34019792,-118248265,1923,362092,95992,2,0,2,7,0
26927,11771404,Northridge,Los Angeles,2,4,2,1836,5850,34020797,-118247002,1907,126724,95992,2,0,2,7,0
26928,11771699,Northridge,Los Angeles,2,3,2,1552,4987,34017924,-118266164,1905,90534,95992,2,0,2,7,0
26929,11773387,Northridge,Los Angeles,2,2,2,1421,5915,34036831,-118279515,1907,26873,95988,1,0,7,7,0
26930,11773501,Northridge,Los Angeles,2,3,2,1288,5428,34033753,-118282643,1898,72658,95988,1,0,7,7,0
26931,11774757,Northridge,Los Angeles,2,4,2,1496,6251,34022498,-118266432,1925,321293,95992,2,0,2,7,0
26932,11774917,Northridge,Los Angeles,2,2,2,1793,4737,34019224,-118265638,1911,169185,95992,2,0,2,7,0
26933,11776321,Northridge,Los Angeles,2,4,2,2036,6502,34021890,-118257919,1901,105254,95992,2,0,2,7,0
26934,11778399,Northridge,Los Angeles,2,5,2,2408,6002,34040867,-118275418,1924,562501,95996,2,0,2,7,0
26935,11779310,Northridge,Los Angeles,1,2,1,859,147338,34045700,-118273000,1983,130106,95996,1,1,2,7,1
26936,11779729,Northridge,Los Angeles,2,2,2,1264,83398,34045100,-118261000,1983,322206,95996,1,1,2,1,1
26937,11782452,Northridge,Los Angeles,2,4,2,2900,5633,34050202,-118268913,1902,465109,95998,2,0,2,7,0
26940,11788820,Northridge,Los Angeles,2,2,2,1217,123889,34056700,-118252000,1982,377139,95993,1,1,2,10,1
26941,11788920,Northridge,Los Angeles,2,2,2,1396,123889,34056700,-118252000,1982,692300,95993,1,1,2,10,1
26945,11790477,Northridge,Los Angeles,1,2,1,1104,24297,34069400,-118282000,1984,170402,96038,1,0,2,7,0
26946,11790637,Northridge,Los Angeles,2,2,2,1428,46949,34064900,-118283000,1981,348259,96038,1,1,2,1,1
26947,11791019,Northridge,Los Angeles,1,1,1,471,17404,34068700,-118279000,1970,63929,96038,1,0,2,7,0
26948,11791915,Northridge,Los Angeles,2,3,2,1719,3750,34073372,-118273736,1939,276437,96007,2,0,2,7,0
26949,11792361,Northridge,Los Angeles,4,8,4,3268,5477,34068813,-118268946,1963,739485,96007,4,0,2,7,0
26950,11793005,Northridge,Los Angeles,1,2,1,760,4000,34067834,-118261430,1922,168699,96007,1,0,7,7,0
26951,11793126,Northridge,Los Angeles,3,5,3,2352,5837,34065368,-118256544,1924,116805,96007,3,0,2,7,0
26952,11793692,Northridge,Los Angeles,2,2,2,1198,87054,34046300,-118239000,1985,225846,95993,1,1,2,4,1
26953,11793792,Northridge,Los Angeles,1,1,1,850,87054,34046300,-118239000,1985,179676,95993,1,1,2,4,1
26954,11797459,Northridge,Los Angeles,2,5,2,1740,3499,34046275,-118222402,1910,275956,96014,2,0,2,7,0
26955,11797729,Northridge,Los Angeles,1,2,1,755,2691,34044738,-118220657,1906,145119,96014,1,0,7,7,0
26956,11798041,Northridge,Los Angeles,1,4,1,2148,11450,34054195,-118218191,1886,358000,96014,1,0,7,7,0
26957,11798246,Northridge,Los Angeles,1,1,1,804,1607,34051584,-118216651,1913,147867,96014,1,0,2,7,0
26958,11799160,Northridge,Los Angeles,4,8,4,3809,5622,34050088,-118211027,1911,332945,96014,4,0,2,7,0
26959,11799267,Northridge,Los Angeles,2,3,2,1292,6690,34054874,-118196663,1921,122243,96014,1,0,7,7,0
26960,11799313,Northridge,Los Angeles,3,4,3,2381,5722,34054071,-118199515,1921,464000,96014,2,0,2,7,0
26961,11799520,Northridge,Los Angeles,3,4,3,1824,5111,34051259,-118198127,1927,312000,96014,3,0,2,7,0
26962,11799711,Northridge,Los Angeles,2,3,2,1238,5843,34049170,-118199403,1922,246265,96014,2,0,2,7,0
26963,11800001,Northridge,Los Angeles,2,3,2,1120,5847,34046684,-118200472,1908,188671,96014,1,0,7,7,0
26964,11800636,Northridge,Los Angeles,1,3,1,1249,6884,34044984,-118197055,1914,341692,96044,1,0,7,7,0
26965,11800766,Northridge,Los Angeles,3,3,3,1568,3059,34044112,-118196544,1995,191518,96044,1,0,2,7,0
26966,11800980,Northridge,Los Angeles,2,3,2,1180,2500,34039406,-118200987,1926,170558,96044,2,0,2,7,0
26967,11801271,Northridge,Los Angeles,1,3,1,1186,4800,34037182,-118197030,1909,45236,96044,1,0,7,7,0
26968,11801516,Northridge,Los Angeles,4,7,4,3544,7127,34034714,-118192884,1922,354514,96044,4,0,2,7,0
26969,11801805,Northridge,Los Angeles,1,2,1,1476,5439,34043252,-118207158,1901,150405,96014,1,0,7,7,0
26970,11801843,Northridge,Los Angeles,2,5,2,2724,5592,34044402,-118205436,1895,372500,96014,2,0,2,7,0
26971,11801911,Northridge,Los Angeles,3,5,3,1732,5418,34043239,-118204920,1895,203798,96014,1,0,7,7,0
26972,11802147,Northridge,Los Angeles,2,4,2,1884,4820,34043529,-118201494,1913,167284,96014,1,0,7,7,0
26973,11802208,Northridge,Los Angeles,2,3,2,1134,5450,34041346,-118201917,1886,270681,96014,1,0,7,7,0
26974,11802502,Northridge,Los Angeles,2,5,2,1856,5898,34044119,-118213128,1922,54525,96014,1,0,7,7,0
26975,11802593,Northridge,Los Angeles,2,3,2,1533,5458,34043263,-118213567,1902,390000,96014,2,0,2,7,0
26976,11802616,Northridge,Los Angeles,4,7,4,2693,5962,34043585,-118213209,1905,313336,96014,3,0,2,7,0
26977,11802692,Northridge,Los Angeles,4,2,4,2324,3817,34037696,-118212918,1924,154952,96004,4,0,2,7,0
26978,11802829,Northridge,Los Angeles,4,4,4,3953,8958,34037625,-118218113,1915,317908,96004,4,0,2,7,0
26979,11803157,Northridge,Los Angeles,1,2,1,761,5460,34036757,-118207617,1908,173080,96014,1,0,7,7,0
26980,11803440,Northridge,Los Angeles,1,2,1,1654,5600,34033790,-118208378,1924,142704,96004,2,0,2,7,0
26981,11803631,Northridge,Los Angeles,2,5,2,1440,5402,34033473,-118210903,1941,198258,96004,2,0,2,7,0
26982,11803822,Northridge,Los Angeles,1,3,1,938,4440,34033904,-118200650,1918,170571,96044,1,0,7,7,0
26983,11803914,Northridge,Los Angeles,1,3,1,933,2849,34032468,-118199740,1912,218527,96044,1,0,7,7,0
26984,11804320,Northridge,Los Angeles,3,4,3,1434,4959,34029747,-118201371,1922,59020,96004,2,0,2,7,0
26985,11804580,Northridge,Los Angeles,2,3,2,1152,5633,34029599,-118193642,1900,32793,96044,1,0,7,7,0
26986,11804687,Northridge,Los Angeles,6,9,6,3750,8731,34027988,-118198327,1923,410923,96004,4,0,2,7,0
26987,11804717,Northridge,Los Angeles,4,5,4,2845,8979,34027040,-118196184,1941,502734,96004,3,0,2,7,0
26988,11804823,Los Angeles,Los Angeles,3,3,3,1454,5003,34023355,-118191784,1922,85515,96004,2,0,2,7,0
26989,11805098,Northridge,Los Angeles,2,2,2,1174,4051,34026316,-118200318,1910,86799,96004,2,0,2,7,0
26990,11805167,Northridge,Los Angeles,2,2,2,1244,6033,34026310,-118203111,1913,364021,96004,2,0,2,7,0
26991,11805480,Northridge,Los Angeles,2,5,2,1728,5589,34032930,-118216108,1921,277138,96004,2,0,2,7,0
26992,11805770,Northridge,Los Angeles,1,1,1,576,4973,34025744,-118207554,1923,238000,96004,1,0,7,7,0
26993,11805793,Northridge,Los Angeles,1,3,1,1326,4910,34026804,-118210342,1923,78676,96004,1,0,7,7,0
26994,11806023,Northridge,Los Angeles,2,3,2,1730,5676,34022616,-118202519,1930,325964,96004,1,0,7,7,0
26995,11806069,Northridge,Los Angeles,2,4,2,1503,5282,34020966,-118201534,1927,302000,96004,1,0,7,7,0
26996,11806092,Northridge,Los Angeles,1,1,1,648,4201,34020830,-118202939,1928,187949,96004,1,0,7,7,0
26997,11806138,Northridge,Los Angeles,2,3,2,1165,4472,34019732,-118202963,1964,219646,96004,1,0,7,7,0
26998,11806576,Northridge,Los Angeles,1,3,1,1048,4996,34020619,-118198005,1942,290693,96004,1,0,7,7,0
26999,11806599,Northridge,Los Angeles,2,3,2,1846,6246,34019829,-118198505,1930,231162,96004,2,0,2,7,0
27000,11806622,Northridge,Los Angeles,1,3,1,1008,5201,34022118,-118199099,1920,199449,96004,1,0,7,7,0
27001,11806645,Northridge,Los Angeles,1,3,1,898,5200,34021554,-118198728,1912,31776,96004,1,0,7,7,0
27002,11807231,Northridge,Los Angeles,1,2,1,976,5865,34057063,-118205444,1912,52304,96014,1,0,7,7,0
27003,11807794,Northridge,Los Angeles,4,5,4,2226,7499,34062357,-118196119,1983,278679,96014,1,0,2,7,0
27004,11807990,Northridge,Los Angeles,1,2,1,969,2639,34070522,-118214410,1909,155113,96012,1,0,7,7,0
27005,11808013,Northridge,Los Angeles,4,5,4,2326,5999,34069915,-118213728,1912,381777,96012,1,0,7,7,0
27006,11808202,Northridge,Los Angeles,2,2,2,1068,3023,34074133,-118211986,1880,25243,96012,2,0,2,7,0
27007,11808675,Northridge,Los Angeles,2,3,2,1803,4948,34079844,-118215451,1911,193990,96012,2,0,2,7,0
27008,11808834,Northridge,Los Angeles,4,4,4,2633,5812,34082841,-118211502,1929,313312,96012,4,0,2,7,0
27009,11808979,Northridge,Los Angeles,2,4,2,1880,4999,34076645,-118211854,1922,41973,96012,2,0,2,7,0
27010,11809040,Northridge,Los Angeles,2,3,2,1554,5744,34079386,-118210662,1902,245347,96012,3,0,7,7,0
27011,11809078,Northridge,Los Angeles,1,2,1,1236,13524,34081479,-118210433,1902,294250,96012,1,0,7,7,0
27012,11809648,Northridge,Los Angeles,1,2,1,1204,4923,34090782,-118201998,1911,128016,96012,1,0,7,7,0
27013,11809839,Northridge,Los Angeles,1,2,1,694,4838,34083926,-118209456,1910,223991,96012,1,0,7,7,0
27014,11810549,Northridge,Los Angeles,1,2,1,743,1738,34078524,-118201396,1922,143699,96012,1,0,7,7,0
27015,11810648,Northridge,Los Angeles,3,4,3,2033,8375,34072723,-118202598,1926,103729,96012,3,0,2,7,0
27016,11811303,Northridge,Los Angeles,1,1,1,792,3805,34077598,-118194068,1924,243553,96013,1,0,7,7,0
27017,11811500,Northridge,Los Angeles,1,4,1,1870,7409,34066612,-118212934,1909,40954,96012,1,0,7,7,0
27018,11812056,Northridge,Los Angeles,1,2,1,864,3013,34071530,-118204497,1904,117475,96012,1,0,7,7,0
27019,11812346,Northridge,Los Angeles,3,2,3,1061,67202,34070900,-118201000,1994,323000,96012,1,1,2,4,1
27020,11812489,Northridge,Los Angeles,1,3,1,1560,14063,34072637,-118199403,1880,202169,96012,1,0,7,7,0
27022,11812648,Northridge,Los Angeles,2,3,2,1686,7313,34086701,-118181226,1939,268859,96013,1,0,7,4,0
27023,11812747,Northridge,Los Angeles,1,3,1,1244,7524,34088556,-118181727,1938,55616,96013,1,0,7,7,0
27024,11812983,Northridge,Los Angeles,1,2,1,1170,4741,34084526,-118181319,1940,384226,96013,1,0,7,7,0
27025,11813372,Northridge,Los Angeles,3,2,3,1275,31703,34083000,-118182000,1995,146131,96013,1,1,2,7,1
27026,11814493,Northridge,Los Angeles,2,3,2,1239,5502,34066673,-118188203,1940,323332,96013,1,0,7,7,0
27027,11814746,Northridge,Los Angeles,1,2,1,1027,7029,34066117,-118184559,1942,37689,96013,1,0,7,7,0
27028,11814838,Northridge,Los Angeles,3,4,3,2428,5256,34064674,-118180828,1951,176989,96013,2,0,2,7,0
27029,11814899,Northridge,Los Angeles,1,3,1,1375,6120,34067731,-118182313,1950,276643,96013,1,0,7,7,0
27030,11814922,Northridge,Los Angeles,1,3,1,1070,10110,34067349,-118181208,1941,37689,96013,1,0,7,7,0
27031,11814968,Northridge,Los Angeles,1,2,1,1199,6600,34069197,-118180938,1941,129298,96013,1,0,7,7,0
27032,11815068,Northridge,Los Angeles,2,3,2,1581,9926,34072086,-118180011,1941,75793,96013,1,0,7,7,0
27033,11815091,Northridge,Los Angeles,1,3,1,1090,5516,34071220,-118183529,1947,39119,96013,1,0,7,7,0
27034,11815237,Northridge,Los Angeles,2,3,2,1163,6002,34070227,-118179248,1941,292633,96013,1,0,7,7,0
27035,11815283,Northridge,Los Angeles,2,4,2,2009,5999,34072548,-118179180,1956,95280,96013,1,0,2,7,0
27036,11815306,Northridge,Los Angeles,3,3,3,1868,34947,34073736,-118178192,1947,840254,96013,3,0,2,7,0
27037,11815558,Northridge,Los Angeles,1,1,1,728,4522,34073762,-118174070,1924,112021,96013,1,0,7,7,0
27038,11816234,Northridge,Los Angeles,1,2,1,786,4800,34075763,-118169832,1913,326710,96013,1,0,7,7,0
27039,11816340,Northridge,Los Angeles,3,4,3,1993,4802,34077083,-118174137,1973,227389,96013,1,0,7,7,0
27040,11816386,Northridge,Los Angeles,2,3,2,1787,13507,34082458,-118169414,1949,150520,96013,2,0,2,7,0
27041,11816409,Northridge,Los Angeles,1,2,1,1098,7388,34081692,-118169513,1938,32385,96013,1,0,7,7,0
27042,11816432,Northridge,Los Angeles,2,4,2,1104,4792,34080421,-118171874,1917,294214,96013,1,0,7,7,0
27043,11816874,Northridge,Los Angeles,3,5,3,2140,9051,34082291,-118173685,1921,447000,96013,3,0,2,10,0
27044,11816897,Northridge,Los Angeles,3,4,3,2025,7008,34082240,-118175292,1947,391087,96013,2,0,2,7,0
27045,11816966,Northridge,Los Angeles,1,1,1,1340,5600,34082249,-118176771,1929,242752,96013,3,0,2,7,0
27046,11817103,Northridge,Los Angeles,1,3,1,1128,8217,34087658,-118166872,1906,392000,96013,1,0,7,7,0
27047,11817425,Northridge,Los Angeles,1,3,1,1006,7499,34085579,-118165183,1924,32585,96013,1,0,7,7,0
27048,11817448,Northridge,Los Angeles,1,2,1,1489,5323,34085714,-118163319,1936,385729,96013,1,0,7,7,0
27049,11817959,Northridge,Los Angeles,2,3,2,1294,5061,34083152,-118163750,1929,235695,96013,1,0,7,7,0
27050,11818005,Northridge,Los Angeles,2,3,2,1204,7500,34083727,-118165915,1921,31570,96013,2,0,2,10,0
27051,11818074,Northridge,Los Angeles,4,6,4,3322,8275,34080639,-118167750,1953,495059,96013,1,1,2,7,1
27052,11818342,Northridge,Los Angeles,2,3,2,1474,6345,34080772,-118164390,1927,450000,96013,1,0,7,7,0
27053,11818628,Northridge,Los Angeles,1,2,1,839,5440,34073161,-118167922,1952,117714,96013,1,0,7,7,0
27054,11818643,Northridge,Los Angeles,2,3,2,1596,5505,34073758,-118166485,1978,139424,96013,1,0,2,7,0
27055,11818681,Northridge,Los Angeles,1,3,1,1065,4800,34072211,-118165564,1948,375000,96013,1,0,7,7,0
27056,11819109,Northridge,Los Angeles,1,2,1,772,4983,34070622,-118170175,1927,62147,96013,1,0,7,7,0
27057,11819336,Northridge,Los Angeles,2,4,2,1972,5419,34067572,-118173938,1951,210357,96013,2,0,2,7,0
27058,11819389,Northridge,Los Angeles,1,2,1,588,5948,34065910,-118175902,1943,126430,96013,1,0,7,7,0
27059,11819534,Northridge,Los Angeles,1,3,1,1056,5186,34064233,-118175397,1956,390000,96013,1,0,7,7,0
27060,11819809,Northridge,Los Angeles,1,2,1,992,4455,34064069,-118173260,1952,246434,96013,1,0,7,7,0
27061,11820278,Los Angeles,Los Angeles,2,4,2,1436,6349,34058680,-118183785,1951,34425,96044,2,0,2,7,0
27062,11820422,Los Angeles,Los Angeles,2,4,2,1780,6186,34056098,-118189448,1955,67598,96044,2,0,2,7,0
27063,11820941,Los Angeles,Los Angeles,2,3,2,1246,3904,34045310,-118172092,1925,27891,96003,2,0,2,7,0
27064,11821071,Los Angeles,Los Angeles,1,2,1,755,4267,34058661,-118174579,1924,131501,96044,1,0,7,7,0
27065,11821224,Los Angeles,Los Angeles,1,3,1,1476,3936,34057956,-118173964,1924,208951,96044,1,0,7,7,0
27066,11821774,Los Angeles,Los Angeles,1,2,1,700,2942,34046757,-118177216,1922,245000,96044,1,0,7,7,0
27068,11822370,Los Angeles,Los Angeles,1,3,1,942,4379,34048160,-118181532,1926,260093,96044,1,0,7,7,0
27069,11822798,Los Angeles,Los Angeles,1,2,1,920,5580,34052649,-118177819,1928,362092,96044,1,1,2,7,0
27070,11822836,Los Angeles,Los Angeles,1,2,1,976,4720,34053107,-118178707,1934,273705,96044,1,0,7,7,0
27071,11822942,Los Angeles,Los Angeles,3,5,3,1476,6460,34054245,-118183298,1939,325319,96044,3,0,2,7,0
27072,11823239,Northridge,Los Angeles,1,3,1,986,5054,34054734,-118193037,1922,158753,96014,1,0,7,7,0
27074,11824155,Los Angeles,Los Angeles,1,2,1,1008,6777,34043551,-118185628,1923,27485,96044,1,0,7,7,0
27075,11824653,Los Angeles,Los Angeles,1,3,1,945,5949,34044122,-118187417,1910,240140,96044,1,0,7,7,0
27076,11824745,Los Angeles,Los Angeles,2,3,2,1238,6785,34042860,-118188410,1921,27079,96044,2,0,2,7,0
27077,11824768,Los Angeles,Los Angeles,4,6,4,2455,6578,34041912,-118189761,1912,450000,96044,1,0,7,7,0
27078,11824837,Los Angeles,Los Angeles,1,1,1,672,2580,34042493,-118188048,1921,161099,96044,1,0,7,7,0
27080,11825531,Los Angeles,Los Angeles,1,1,1,2508,6643,34042067,-118184092,1921,426000,96044,3,0,2,7,0
27081,11825699,Los Angeles,Los Angeles,1,1,1,624,1689,34041849,-118181186,1921,239385,96044,1,0,7,7,0
27082,11826187,Los Angeles,Los Angeles,2,3,2,1140,5258,34039847,-118176789,1971,235721,96044,1,0,7,7,0
27083,11826767,Los Angeles,Los Angeles,2,4,2,1372,5589,34043024,-118166992,1922,241005,96003,2,0,2,7,0
27084,11827308,Los Angeles,Los Angeles,1,2,1,942,4474,34039383,-118163607,1924,329000,96003,1,0,2,7,0
27085,11827361,Los Angeles,Los Angeles,1,2,1,1232,5516,34031554,-118179759,1921,214191,96044,1,0,7,7,0
27086,11827499,Los Angeles,Los Angeles,3,3,3,1664,7336,34024930,-118180026,1914,173960,96004,3,0,2,7,0
27087,11827651,Los Angeles,Los Angeles,1,3,1,1118,7807,34024524,-118172708,1941,175000,96003,1,0,2,7,0
27088,11828256,Monterey Park,Los Angeles,3,4,3,2200,25086,34054872,-118159175,1961,105826,96496,1,0,2,4,0
27089,11828379,Monterey Park,Los Angeles,3,5,3,1909,8676,34057369,-118151202,1961,299503,96496,1,1,2,4,0
27090,11828836,Los Angeles,Los Angeles,3,7,3,2577,7507,34028576,-118183850,1917,55029,96004,3,0,2,7,0
27091,11828859,Los Angeles,Los Angeles,2,4,2,1126,4035,34029071,-118181093,1924,197960,96044,1,0,7,7,0
27092,11828882,Los Angeles,Los Angeles,3,5,3,1886,10348,34028650,-118184673,1927,56261,96004,2,0,2,7,0
27093,11829112,Los Angeles,Los Angeles,1,4,1,1250,7350,34026591,-118183781,1909,380000,96004,2,0,2,7,0
27094,11829349,Los Angeles,Los Angeles,1,2,1,960,6491,34022014,-118191050,1909,199583,96004,1,0,7,7,0
27095,11829563,Los Angeles,Los Angeles,1,2,1,1012,5461,34025022,-118187145,1960,122503,96004,1,0,7,7,0
27096,11829655,Los Angeles,Los Angeles,2,4,2,1300,6981,34025190,-118184973,1920,207720,96004,2,0,2,7,0
27097,11830364,Los Angeles,Los Angeles,2,5,2,1828,4808,34023871,-118157748,1948,195200,96003,2,0,2,7,0
27098,11830387,Los Angeles,Los Angeles,2,5,2,1652,4780,34022194,-118158667,1926,40347,96003,2,0,2,7,0
27099,11830570,Los Angeles,Los Angeles,2,2,2,816,5860,34018021,-118182464,1922,70296,96004,2,0,2,7,0
27100,11830593,Los Angeles,Los Angeles,2,3,2,1192,5871,34017801,-118181966,1927,153769,96004,2,0,2,7,0
27101,11830723,Los Angeles,Los Angeles,1,3,1,1314,5242,34016928,-118177752,1923,46145,96004,1,0,7,7,0
27102,11833123,Los Angeles,Los Angeles,2,2,2,912,4769,34017979,-118161509,1927,267349,96003,1,0,7,7,0
27103,11833267,Los Angeles,Los Angeles,4,6,4,2553,5016,34016080,-118159789,1952,407588,96003,4,0,2,7,0
27104,11833473,Los Angeles,Los Angeles,1,1,1,484,4764,34014124,-118162681,1930,33814,96003,1,0,7,7,0
27105,11833663,Los Angeles,Los Angeles,2,5,2,1964,5471,34021125,-118171125,1924,46464,96003,2,0,2,7,0
27106,11833999,Los Angeles,Los Angeles,2,3,2,1300,5770,34020673,-118167335,1922,275955,96003,2,0,2,7,0
27107,11834380,Los Angeles,Los Angeles,3,7,3,2700,6137,34019184,-118164129,1970,232697,96003,3,0,2,7,0
27108,11834594,Los Angeles,Los Angeles,1,3,1,1226,6925,34031681,-118166808,1928,154064,96003,1,0,7,7,0
27109,11834617,Los Angeles,Los Angeles,1,2,1,572,4495,34029350,-118166247,1947,192860,96003,1,0,7,7,0
27110,11834992,Los Angeles,Los Angeles,1,2,1,892,4643,34029481,-118165311,1924,238860,96003,1,0,7,7,0
27111,11835849,Los Angeles,Los Angeles,4,5,4,2041,7942,34027128,-118163673,1921,225774,96003,3,0,2,7,0
27112,11837084,Monterey Park,Los Angeles,1,3,1,1137,5251,34041333,-118156069,1950,474000,96496,1,0,7,7,0
27113,11837176,Monterey Park,Los Angeles,2,3,2,1672,5257,34039403,-118154712,1950,170786,96496,1,1,2,7,0
27114,11837673,Monterey Park,Los Angeles,2,3,2,1728,7289,34044903,-118157860,1958,200435,96496,1,0,2,4,0
27115,11837773,Monterey Park,Los Angeles,2,3,2,1482,7457,34045621,-118156994,1957,193207,96496,1,0,2,4,0
27116,11837873,Monterey Park,Los Angeles,2,3,2,1344,7312,34045868,-118153020,1957,88888,96496,1,0,2,4,0
27117,11837973,Monterey Park,Los Angeles,2,3,2,1500,10195,34049259,-118156560,1958,95625,96496,1,0,2,4,0
27118,11838073,Monterey Park,Los Angeles,2,2,2,1908,10594,34050261,-118150197,1959,317364,96496,1,1,2,4,1
27119,11838219,Monterey Park,Los Angeles,2,3,2,1434,6033,34045142,-118151547,1957,84842,96496,1,0,2,4,0
27120,11838472,Monterey Park,Los Angeles,2,3,2,1573,6374,34051692,-118142654,1960,115324,96496,1,0,2,4,0
27121,11839309,Monterey Park,Los Angeles,2,3,2,1632,7103,34043397,-118145574,1956,92564,96496,1,0,2,4,0
27122,11839462,Monterey Park,Los Angeles,3,4,3,3030,13924,34050865,-118140770,1965,176620,96496,1,0,2,4,0
27123,11839600,Monterey Park,Los Angeles,2,2,2,990,139944,34060500,-118153000,1974,187441,96496,1,1,2,7,1
27124,11839823,Monterey Park,Los Angeles,2,3,2,1228,13570,34060600,-118154000,1966,73482,96496,1,1,2,7,0
27125,11839992,Alhambra,Los Angeles,3,2,3,1194,85532,34062700,-118154000,1979,185637,96533,1,1,2,4,0
27126,11840382,Monterey Park,Los Angeles,3,3,3,1307,33240,34065300,-118125000,1985,362934,96496,1,1,2,7,0
27127,11841138,Monterey Park,Los Angeles,3,3,3,1509,34180,34067500,-118118000,1979,151050,96497,1,1,2,7,0
27128,11841222,Monterey Park,Los Angeles,3,3,3,1206,33644,34069200,-118117000,1973,379103,96497,1,1,2,4,0
27129,11841474,Alhambra,Los Angeles,1,2,1,1212,7754,34070479,-118129904,1940,439557,96533,1,1,2,7,0
27130,11841788,Monterey Park,Los Angeles,3,4,3,1753,20017,34069030,-118127159,1990,447165,96496,1,1,2,4,0
27131,11841811,Monterey Park,Los Angeles,4,5,4,2616,9441,34067723,-118129321,1960,75856,96496,4,0,2,7,0
27132,11842590,Monterey Park,Los Angeles,3,3,3,1522,15305,34058900,-118133000,1981,262372,96496,1,1,2,4,0
27133,11842843,Monterey Park,Los Angeles,2,2,2,1344,8314,34057928,-118127127,1940,210439,96496,1,1,2,7,0
27134,11842958,Monterey Park,Los Angeles,3,4,3,1553,22522,34061100,-118126000,1984,480410,96496,1,1,2,4,0
