zpid,bathrooms,bedrooms,fullbathrooms,finishedSqFt,lotsizeSqFt,yearbuilt,latitude,longitude,cityid,countyid,zipcpde,rooms,units,airconditiontype,heatsystemtype,buildingquality,pools,amount
12932606,2,3,2,1999,12565,1965,34082256,-117858343,24245,3101,96475,0,1,,2,4,,542300
12932821,3,3,3,2283,16960,1939,34077851,-117868822,24245,3101,96475,0,1,1,2,7,1,576000
12933150,2,3,2,1648,11228,1978,34075049,-117868598,24245,3101,96475,0,1,1,2,4,,467162
12933501,2,2,2,1868,35340,1953,34074112,-117850075,24245,3101,96475,0,1,1,2,4,1,318045
12933830,2,4,2,2668,,1956,34069104,-117850209,24245,3101,96475,0,1,,2,4,,643798
12934021,3,3,3,1903,10438,1967,34068515,-117830509,33836,3101,96513,0,1,,2,4,,569000
12934067,3,4,3,2061,11815,1965,34069435,-117831187,33836,3101,96513,0,1,1,2,4,,133265
12934181,2,3,2,1934,9894,1984,34074741,-117833045,33836,3101,96513,0,1,1,2,4,,296570
12934433,3,4,3,2820,10188,1986,34073938,-117819804,33836,3101,96513,0,1,1,2,4,1,576992
12934717,3,4,3,2099,8975,1987,34078517,-117838556,33836,3101,96513,0,1,1,2,4,,305563
12935015,3,5,3,2956,9138,1996,34070051,-117811382,33836,3101,96513,0,1,1,2,4,,449793
12935289,3,3,3,1923,9259,1963,34078610,-117876363,24245,3101,96474,0,1,,2,4,,81350
12935769,2,2,2,1308,11330,1955,34078258,-117897612,24245,3101,96474,0,1,,2,4,,244563
12936068,2,4,2,1570,8318,1959,34078482,-117898790,24245,3101,96474,0,1,,2,7,,70331
12936168,2,4,2,1526,8492,1955,34077348,-117901113,24245,3101,96474,0,1,,2,7,,316928
12936336,2,4,2,1641,7562,1955,34074466,-117902756,14542,3101,96524,0,1,1,2,7,1,389247
12936505,2,3,2,1215,9412,1955,34078430,-117912391,14542,3101,96524,0,1,,2,7,,355489
12936651,2,3,2,1274,7316,1955,34075750,-117909137,14542,3101,96524,0,1,,2,7,1,329392
12936720,2,3,2,1656,7812,1951,34075241,-117911087,14542,3101,96524,0,1,,7,7,,226957
12936820,2,3,2,1424,7563,1951,34073991,-117909377,14542,3101,96524,0,1,,7,7,1,463478
12937189,1,3,1,1268,8862,1952,34076505,-117921062,14542,3101,96523,0,1,,7,7,,303077
12937481,2,3,2,1428,8165,1953,34074885,-117918491,14542,3101,96523,0,1,,7,7,,449000
12937627,2,3,2,1665,6975,1953,34078590,-117926510,14542,3101,96523,0,1,,2,7,1,474000
12937727,2,3,2,1285,7344,1953,34076708,-117926725,14542,3101,96523,0,1,,2,7,1,69716
12937896,1,5,1,1524,7989,1952,34078496,-117932260,14542,3101,96523,0,1,1,2,7,,296643
12938134,1,3,1,1441,8466,1955,34073766,-117927843,14542,3101,96523,0,1,,2,7,1,379000
12938180,1,3,1,1459,5932,1951,34086197,-117940198,24245,3101,96473,0,1,,7,7,,318225
12938978,2,3,2,1191,7426,1953,34086291,-117942824,14542,3101,96523,0,1,,2,7,,47388
12939270,2,4,2,1509,8434,1950,34075130,-117942737,14542,3101,96523,0,1,,7,7,,128718
12939723,3,3,3,1380,56013,1980,34074117,-117942671,14542,3101,96523,0,1,1,2,4,,235584
12939876,2,3,2,1120,6049,1962,34070725,-117965103,10241,3101,96465,0,1,,7,7,,214431
12939967,2,3,2,1365,4956,1961,34073891,-117959542,10241,3101,96465,0,1,,2,7,,297853
12940036,1,3,1,1016,5269,1958,34077720,-117957097,10241,3101,96465,0,1,,7,7,,85900
12940466,3,5,3,2272,7271,1954,34067169,-117959147,14542,3101,96523,0,1,,2,7,,139464
12940734,2,3,2,1195,150393,1973,34065446,-117964978,14542,3101,96465,0,1,1,2,7,1,167214
12940834,2,3,2,1075,7651,1955,34063847,-117962773,14542,3101,96523,0,1,,2,7,,287819
12941026,2,3,2,1148,6263,1957,34059077,-117966049,118895,3101,96490,0,1,,2,7,,298836
12941249,2,3,2,1148,6232,1957,34057024,-117972840,118895,3101,96490,0,1,,2,7,,296440
12941372,2,3,2,1405,6187,1957,34057255,-117969517,118895,3101,96490,0,1,,2,7,,265454
12941495,2,3,2,1405,6136,1957,34055596,-117970042,118895,3101,96490,0,1,1,2,7,,179145
12941518,2,3,2,1414,5918,1957,34055307,-117969290,118895,3101,96490,0,1,,2,7,,179536
12941740,2,3,2,1353,6560,1956,34057593,-117963288,118895,3101,96490,0,1,1,2,7,,383000
12942055,2,3,2,1333,7563,1956,34050808,-117966134,118895,3101,96490,0,1,,7,7,,48294
12942224,2,3,2,1161,9335,1957,34054156,-117957477,14542,3101,96523,0,1,,7,7,,366000
12942247,1,2,1,1165,12446,1951,34055033,-117955567,14542,3101,96523,0,1,,7,7,1,212309
12942370,2,3,2,1179,8932,1957,34053987,-117960097,14542,3101,96523,0,1,,7,7,,366000
12942470,2,3,2,1200,5949,1958,34051194,-117962827,118895,3101,96488,0,1,,2,7,,45240
12942593,3,4,3,2253,5962,1958,34048669,-117959263,118895,3101,96488,0,1,1,2,4,,143688
12942716,2,3,2,1465,5948,1957,34048331,-117963595,118895,3101,96488,0,1,,2,7,,62700
12942915,3,4,3,2022,3922,1998,34051497,-117956423,14542,3101,96523,0,1,1,2,4,,322830
12943038,2,3,2,1127,7513,1957,34060603,-117959684,14542,3101,96523,0,1,,7,7,,287004
12943153,2,3,2,1370,10955,1946,34067287,-117955185,14542,3101,96523,0,1,,7,7,,393442
12943245,3,4,3,2498,8599,1956,34061853,-117953959,14542,3101,96523,0,1,,2,7,,520000
12943368,2,3,2,1143,11186,1957,34059272,-117958236,14542,3101,96523,0,1,,7,7,1,189707
12943468,2,4,2,1913,9011,1956,34058943,-117955245,14542,3101,96523,0,1,,2,7,,353790
12943568,5,4,5,2543,8635,2009,34058335,-117952864,14542,3101,96523,0,,1,2,4,,411083
12944342,2,4,2,1677,10530,1978,34065549,-117948854,14542,3101,96523,0,1,,2,4,,338348
12944479,2,4,2,1387,9452,1960,34065539,-117939338,14542,3101,96523,0,1,,2,4,,102800
12944771,2,4,2,1392,13190,1954,34062331,-117936801,14542,3101,96523,0,1,,7,7,1,426743
12945192,2,3,2,1198,8829,1955,34058588,-117942601,14542,3101,96523,0,1,,2,7,1,208676
12945415,3,4,3,2081,7110,1956,34050408,-117948083,14542,3101,96523,0,1,1,2,4,,135562
12945553,2,3,2,1859,8892,1956,34055095,-117941265,14542,3101,96523,0,1,,2,7,,65023
12945722,2,3,2,1875,9778,1959,34060088,-117944043,14542,3101,96523,0,1,,2,7,,64618
12945852,2,3,2,1414,6560,1955,34050032,-117952761,,3101,96488,0,1,,2,7,,181982
12945952,2,3,2,1159,7478,1955,34049465,-117950968,,3101,96488,0,1,,2,7,,303809
12946098,3,4,3,1696,7992,1955,34046601,-117951020,,3101,96488,0,1,,2,7,,199419
12946189,2,3,2,1288,6947,1959,34051337,-117955400,14542,3101,96523,0,1,,2,7,,249434
12946335,2,3,2,1071,6387,1957,34047517,-117958995,118895,3101,96488,0,1,,7,7,,121501
12946435,2,4,2,1254,5893,1956,34045518,-117958576,118895,3101,96488,0,1,,7,7,,44222
12946535,2,3,2,1116,6202,1955,34043938,-117957907,118895,3101,96488,0,1,,7,7,,110821
12946727,2,4,2,1190,6391,1955,34042988,-117952715,118895,3101,96488,0,1,,7,7,,153119
12946827,2,4,2,1480,6729,1955,34041025,-117954734,118895,3101,96488,0,1,1,2,7,1,248638
12947374,2,3,2,1690,7712,1955,34064629,-117935336,14542,3101,96523,0,1,,2,7,,363504
12947443,2,3,2,1191,7665,1953,34067190,-117938016,14542,3101,96523,0,1,,7,7,1,88187
12947566,2,4,2,1696,7055,1961,34068982,-117917835,14542,3101,96523,0,1,,2,7,,81102
12948131,2,3,2,1115,7374,1953,34070532,-117913466,14542,3101,96524,0,1,,7,7,,62696
12948546,2,4,2,1196,7352,1953,34070555,-117898470,14542,3101,96524,0,1,,7,7,,325130
12949198,2,4,2,1507,7706,1954,34070178,-117891083,14542,3101,96524,0,1,,7,7,1,460010
12949593,2,3,2,1680,13155,1955,34067391,-117879007,14542,3101,96524,0,1,1,2,4,,532342
12949739,3,4,3,2400,17399,1954,34065390,-117878388,14542,3101,96524,0,1,1,2,4,1,703881
12949839,4,4,4,5054,30207,1960,34065022,-117887621,14542,3101,96524,0,1,1,2,4,1,941475
12949946,2,2,2,1029,55113,1997,34070400,-117881000,14542,3101,96524,0,1,1,2,4,,198691
12950329,3,4,3,2384,16147,1961,34062548,-117875568,14542,3101,96524,0,1,,2,4,1,305233
12950558,3,4,3,2856,,1986,34050822,-117872082,14542,3101,96524,0,1,1,2,4,1,855579
12950628,6,6,6,6140,40635,1990,34056796,-117876667,14542,3101,96524,0,1,1,2,4,1,1447591
12950697,3,4,3,2571,10695,1952,34063507,-117895238,14542,3101,96524,0,1,1,2,7,,624757
12950797,2,3,2,1722,13574,1955,34062033,-117891954,14542,3101,96524,0,1,,2,4,,81338
12950897,2,3,2,1946,18572,1955,34060030,-117896381,14542,3101,96524,0,1,,2,4,,112681
12950997,3,3,3,2401,18152,1957,34057558,-117892518,14542,3101,96524,0,1,,2,4,,479945
12951020,2,3,2,1958,8415,1955,34058618,-117894965,14542,3101,96524,0,1,,2,4,,512000
12951120,3,3,3,1775,9703,1960,34063502,-117901545,14542,3101,96524,0,1,,2,4,,472568
12951220,2,3,2,1497,8636,1954,34064123,-117906365,14542,3101,96524,0,1,,2,4,1,245958
12951604,3,4,3,2822,9555,1953,34064047,-117912978,14542,3101,96524,0,1,,2,7,,130625
12951796,2,2,2,1573,9579,1947,34058312,-117918818,14542,3101,96523,0,1,1,2,4,,434978
12951942,3,3,3,1652,53415,1977,34059903,-117910359,14542,3101,96524,0,1,1,2,4,1,207323
12952295,2,3,2,1579,7354,1952,34064591,-117922021,14542,3101,96523,0,1,,7,7,1,207324
12952792,2,3,2,1458,8826,1958,34059622,-117927935,14542,3101,96523,0,1,,2,7,,246055
12952915,2,3,2,1888,7590,1951,34058835,-117922450,14542,3101,96523,0,1,,7,7,,49946
12953053,4,3,4,1950,7959,1948,34056315,-117934773,14542,3101,96523,0,1,,7,7,,401683
12953199,2,3,2,1640,8665,1955,34055364,-117928022,14542,3101,96523,0,1,,7,7,,177433
12953391,2,4,2,1922,9181,1953,34051984,-117928683,14542,3101,96523,0,1,,7,7,,365784
12953721,2,3,2,1319,8618,1956,34050706,-117936258,14542,3101,96523,0,1,,2,4,,309697
12953967,2,3,2,1540,12132,1950,34050684,-117922596,118694,3101,96488,0,1,1,2,4,1,86573
12954213,2,3,2,2187,12304,1953,34057192,-117918565,14542,3101,96523,0,1,1,2,4,,456924
12954436,2,3,2,1466,8739,1956,34050754,-117909518,14542,3101,96524,0,1,,2,4,,165670
12954828,3,3,3,1836,13989,1954,34054079,-117904050,14542,3101,96524,0,1,,2,4,,75847
12954928,2,3,2,1430,9257,1957,34055679,-117902014,14542,3101,96524,0,1,,2,4,1,521000
12955235,2,3,2,1680,8830,1956,34057146,-117895941,14542,3101,96524,0,1,,2,4,,211898
12955381,4,6,4,2916,13031,1964,34050664,-117902521,14542,3101,96524,0,1,,2,4,1,354584
12955427,4,4,4,4542,22431,1997,34046758,-117897880,14542,3101,96524,0,1,1,2,4,,780528
12955450,3,4,3,2544,13938,1964,34049626,-117900194,14542,3101,96524,0,1,,2,4,1,581075
12955550,3,4,3,2526,75675,1976,34051965,-117886580,14542,3101,96524,0,1,1,2,4,,933100
12955573,4,4,4,4161,14844,1977,34050270,-117882446,14542,3101,96524,0,1,1,2,4,,705239
12955888,2,3,2,1231,478284,1973,34047728,-117901556,14542,3101,96524,0,1,1,2,7,1,193341
12955988,3,3,3,1517,118400,1983,34043914,-117903088,14542,3101,96524,0,1,1,2,4,,320000
12956088,3,4,3,2046,46105,1997,34043857,-117904974,14542,3101,96524,0,1,1,2,4,,404719
12956271,5,5,5,3572,21008,2001,34047096,-117892355,14542,3101,96524,0,1,1,2,4,1,818278
12956385,4,4,4,3824,20485,2001,34046967,-117888115,14542,3101,96524,0,1,1,2,1,,1360451
12956686,3,4,3,3719,20692,1954,34168744,-117994436,32923,3101,96273,0,1,1,2,4,,1036369
12957166,2,3,2,1960,6912,1950,34159546,-118008505,32923,3101,96273,0,1,,2,7,,743000
12957258,2,3,2,1336,6299,1953,34154304,-118005404,32923,3101,96273,0,1,,2,7,,554319
12957373,1,2,1,792,7002,1925,34156777,-118006503,32923,3101,96273,0,1,,7,7,,129931
12958024,5,7,5,3624,8300,2006,34147344,-118006995,32923,3101,96273,0,2,1,,4,,932394
12958093,1,3,1,1504,8729,1950,34150614,-118007055,32923,3101,96273,0,2,,,7,,540994
12958491,1,2,1,946,7853,1948,34146424,-118013828,32923,3101,96273,0,1,,7,7,1,55949
12958650,2,3,2,1974,15558,1994,34146936,-118017966,32923,3101,96273,0,1,1,2,4,,522879
12958748,3,5,3,2180,8027,1957,34145043,-118004934,32923,3101,96273,0,2,,,7,,795584
12959091,2,4,2,1868,8513,1964,34142696,-118012213,32923,3101,96273,0,2,,,7,,84951
12959114,2,3,2,1461,8272,1946,34141399,-118008941,32923,3101,96273,0,1,1,2,7,,246520
12959198,3,3,3,1376,42095,1984,34145000,-118015000,32923,3101,96273,0,1,1,2,7,,430000
12959351,3,4,3,1854,3967,1984,34143514,-118019437,32923,3101,96273,0,1,,2,7,,476806
12959676,3,3,3,1132,46564,1991,34133558,-118005688,32923,3101,96273,0,1,1,2,7,,354427
12959851,6,7,6,3704,9300,1989,34137283,-118015233,32923,3101,96273,0,3,,,7,,816134
12960126,2,3,2,1518,6305,1959,34132648,-118014648,32923,3101,96273,0,1,,2,7,,243913
12960279,2,2,2,1128,28798,1977,34135100,-118017000,32923,3101,96273,0,1,1,2,7,,200328
12960484,2,4,2,1612,8625,1952,34138176,-118004051,32923,3101,96273,0,2,,,7,,286392
12960507,1,2,1,838,8982,1950,34137631,-118002926,32923,3101,96273,0,1,,7,7,,327576
12960530,4,6,4,2859,9746,1949,34136555,-118003617,32923,3101,96273,0,2,,,7,,489595
12960668,2,2,2,1051,31324,1980,34137500,-118009000,32923,3101,96273,0,1,1,2,7,,260101
12960856,1,2,1,864,6080,1924,34138942,-118001254,32923,3101,96273,0,1,,7,7,,138047
12961202,1,3,1,1176,6346,1947,34129972,-118009207,50749,3101,96267,0,1,,7,7,,59515
12961317,4,5,4,3538,11105,2001,34129535,-118007361,50749,3101,96267,0,1,1,2,1,,1383222
12961501,1,3,1,1024,6050,1949,34126656,-118004912,32923,3101,96273,0,1,,7,7,,467000
12962290,2,4,2,1548,8987,1948,34120846,-118005306,32923,3101,96273,0,1,,7,7,,67275
12962413,3,5,3,2327,13220,1948,34120652,-118010891,50749,3101,96267,0,2,,,7,,148841
12962436,3,4,3,2429,7763,1959,34124329,-118010602,50749,3101,96267,0,1,,2,4,1,897581
12962528,2,2,2,2932,15197,1953,34115428,-118008745,50749,3101,96267,0,1,,2,4,,780284
12962651,2,4,2,1637,7851,1950,34117926,-118005710,32923,3101,96267,0,1,,2,4,,355524
12962876,1,2,1,855,6299,1948,34112760,-118005637,50749,3101,96267,0,1,,7,7,,48503
12963235,2,3,2,1327,7754,1949,34124763,-117997364,32923,3101,96273,0,1,,2,7,,153195
12963782,2,3,2,1478,7048,1963,34141719,-117991428,32923,3101,96273,0,1,,2,7,,433944
12964040,2,2,2,1493,5967,1946,34137005,-117996203,32923,3101,96273,0,1,,7,7,,250744
12964254,3,3,3,1696,2226,1984,34143300,-117996000,32923,3101,96273,0,1,1,2,4,,404720
12965553,2,3,2,1846,7024,1948,34147505,-117988981,32923,3101,96273,0,1,,7,7,,217514
12965653,1,3,1,1943,10502,1925,34148937,-117988619,32923,3101,96273,0,1,,7,7,,46668
12965845,4,5,4,2816,7531,1912,34152078,-117991344,32923,3101,96273,0,1,1,2,7,,716817
12965991,2,3,2,2034,7106,1902,34154720,-117992758,32923,3101,96273,0,1,1,2,7,,464127
12966137,1,3,1,1383,7246,1946,34155892,-117995511,32923,3101,96273,0,1,,7,7,,553902
12966429,3,3,3,1986,7139,1957,34159006,-117993360,32923,3101,96273,0,1,,2,4,,415613
12966928,3,4,3,3467,9200,1989,34158528,-118002143,32923,3101,96273,0,1,1,2,4,1,932393
12967074,1,2,1,880,6122,1949,34152159,-118004223,32923,3101,96273,0,1,,7,7,,275816
12967303,3,3,3,1755,6572,1921,34152202,-117998279,32923,3101,96273,0,1,1,2,7,,356787
12967395,2,4,2,1634,7474,1958,34152762,-117997626,32923,3101,96273,0,2,,,7,,73182
12967441,1,4,1,2176,6294,1914,34152091,-117996498,32923,3101,96273,0,1,,2,7,,300501
12967947,3,4,3,1848,7151,1947,34128571,-117993549,,3101,96270,0,1,,7,7,,203323
12968070,1,3,1,927,9248,1952,34127211,-117991758,,3101,96270,0,1,,7,7,,37273
12968177,1,3,1,993,6656,1949,34123007,-117995579,,3101,96270,0,1,,7,7,,148783
12968529,3,4,3,2062,48448,1953,34159447,-117981081,32923,3101,96273,0,1,,2,7,1,471637
12969057,3,3,3,1629,7215,1987,34143463,-117983095,32923,3101,96273,0,1,1,2,7,1,382709
12969118,2,4,2,1284,7411,1949,34145216,-117978647,32923,3101,96273,0,1,,7,7,,175608
12969600,3,3,3,2787,110720,1982,34147574,-117958677,14906,3101,399675,0,1,1,2,4,1,691800
12969927,1,2,1,994,8320,1948,34134254,-117980398,24435,3101,96270,0,1,,7,7,,64204
12970065,1,2,1,786,7090,1949,34133574,-117975337,24435,3101,96270,0,1,,7,7,,103402
12970165,1,3,1,999,7923,1949,34133816,-117969928,24435,3101,96270,0,1,,7,7,,43783
12970722,2,2,2,1012,35604,1979,34136300,-117966000,24435,3101,96270,0,1,1,2,7,,161825
12970829,1,2,1,976,6094,1948,34136405,-117958542,24435,3101,96270,0,1,,7,7,,165208
12971158,1,3,1,1236,1215,1980,34140000,-117982000,32923,3101,96273,0,1,1,2,7,,312504
12971548,1,2,1,984,6323,1950,34142205,-117971205,24435,3101,96270,0,1,1,2,7,,111164
12971778,2,2,2,964,85360,1980,34138500,-117986000,24435,3101,96270,0,1,1,2,4,,123351
12971854,2,3,2,1074,5328,1956,34138329,-117979643,24435,3101,96270,0,1,,7,7,,313528
12972333,1,2,1,802,5472,1949,34130960,-117979474,24435,3101,96270,0,1,,7,7,,191837
12972779,1,3,1,987,5925,1949,34129061,-117986113,24435,3101,96270,0,1,,7,7,,301261
12972902,1,4,1,1397,6221,1949,34125557,-117986462,24435,3101,96270,0,1,,7,7,,153742
12973429,2,3,2,1306,5999,1949,34129216,-117973460,24435,3101,96270,0,1,,7,7,,94738
12974122,2,2,2,1236,6557,1949,34122326,-117996165,,3101,96270,0,1,1,2,7,,232397
12974268,1,2,1,880,5504,1951,34119177,-117999189,,3101,96273,0,1,,7,7,,34419
12974457,2,3,2,1200,6789,1963,34103201,-117969097,10241,3101,96465,0,1,,7,7,,106388
12974755,2,3,2,1591,3354,1986,34096139,-117979940,10241,3101,96465,0,1,1,2,4,,312868
12974793,2,4,2,1840,5945,1966,34096393,-117977868,10241,3101,96465,0,1,,2,7,,146502
12974962,1,3,1,1363,5894,1950,34093032,-117980717,10241,3101,96465,0,1,1,2,7,,276950
12975250,2,3,2,1300,5475,1953,34101456,-117964987,10241,3101,96465,0,1,,7,7,1,216343
12975350,1,2,1,948,5267,1953,34104379,-117965003,10241,3101,96465,0,1,,7,7,,204352
12975588,2,3,2,1335,7461,1949,34103355,-117961157,10241,3101,96465,0,1,,7,7,,222992
12975611,1,2,1,894,6575,1950,34102762,-117959994,10241,3101,96465,0,1,,7,7,,39668
12975894,5,8,5,3994,34521,1933,34094668,-118017167,51861,3101,96479,0,4,,,7,1,423926
12976024,3,3,3,1219,131153,1980,34091600,-118016000,51861,3101,96479,0,1,1,2,4,,191252
12976177,2,3,2,1146,6964,1962,34095046,-118014028,51861,3101,96479,0,1,,2,7,,101347
12976223,2,3,2,1116,5431,1964,34096255,-118013030,51861,3101,96479,0,1,,2,7,1,124949
12976246,1,3,1,1988,7041,1949,34096762,-118014075,51861,3101,96479,0,1,1,2,7,,125523
12976483,3,3,3,1248,84525,1981,34098000,-118010000,51861,3101,96479,0,1,1,2,7,1,248422
12976935,4,7,4,2961,17834,1961,34097936,-118000924,51861,3101,96479,0,4,,,7,,537297
12976958,1,3,1,1020,4899,1951,34098937,-117999504,51861,3101,96479,0,1,,7,7,,36494
12977204,1,2,1,1016,5940,1928,34095165,-117976850,10241,3101,96465,0,1,,7,7,1,308800
12977319,1,2,1,832,4131,1952,34099105,-117972999,10241,3101,96465,0,1,,7,7,,324000
12977611,1,3,1,1129,5930,1961,34096855,-117971380,10241,3101,96465,0,1,1,2,7,,339500
12977803,1,3,1,1208,8978,1950,34096495,-117970202,10241,3101,96465,0,1,,7,7,,314462
12978241,2,2,2,1102,5771,1950,34096396,-117965445,10241,3101,96465,0,1,,7,7,,90112
12978417,2,2,2,1062,9419,1984,34096900,-117961000,10241,3101,96465,0,1,,2,7,,112395
12978762,1,2,1,1007,7398,1948,34091134,-117969088,10241,3101,96465,0,1,,7,7,,76847
12979138,2,2,2,1048,163494,1985,34089889,-117962030,10241,3101,96465,0,1,1,2,7,,161988
12979284,2,2,2,872,122101,1988,34088100,-117962417,10241,3101,96465,0,1,1,2,4,,109557
12979612,2,2,2,1162,57528,1988,34085400,-117969000,10241,3101,96465,0,1,1,2,7,,171728
12979673,1,2,1,1159,7316,1951,34087159,-117970113,10241,3101,96465,0,1,,7,7,,179677
12979765,1,3,1,1639,17450,1921,34087447,-117972245,10241,3101,96465,0,1,,7,7,,319800
12979834,2,3,2,1157,5542,1961,34085415,-117970709,10241,3101,96465,0,1,,2,7,1,45198
12980362,3,3,3,1511,1612,1987,34076188,-118006877,51861,3101,96479,0,1,1,2,4,,281544
12980753,2,3,2,1255,5651,1961,34087353,-118000100,51861,3101,96479,0,1,,2,7,,207019
12981442,2,3,2,1352,4802,1961,34084542,-117980756,10241,3101,96465,0,1,,2,7,,335800
12981948,0,0,,400,399,1981,34082638,-117976788,10241,3101,96465,0,,,,4,,10419
12982881,2,3,2,1410,5191,1962,34086877,-118011249,51861,3101,96479,0,1,,2,7,,156734
12982896,4,6,4,2366,16070,1951,34087628,-118013456,51861,3101,96479,0,3,,,7,,496855
12983148,2,3,2,1141,6279,1961,34082115,-118009300,51861,3101,96479,0,1,,2,7,,349852
12983171,3,5,3,2430,5055,1990,34081920,-118010558,51861,3101,96479,0,1,1,2,4,,267389
12983217,2,3,2,1001,8328,1936,34079892,-118010329,51861,3101,96479,0,1,,7,7,,36666
12983715,3,3,3,1511,1614,1986,34074627,-118018327,51861,3101,96479,0,1,1,2,4,,287818
12983822,3,5,3,1764,11024,1948,34074183,-118003823,51861,3101,96479,0,2,,,7,,125386
12984128,3,3,3,1451,29784,1983,34068858,-118009676,51861,3101,96479,0,1,1,2,4,,337251
12984601,2,3,2,1196,37408,1988,34067300,-118013000,51861,3101,96479,0,1,1,2,7,,108251
12984761,3,4,3,1897,2141,1990,34072952,-118012768,51861,3101,96479,0,1,1,2,4,,447000
12985006,3,3,3,1252,1474,1988,34065401,-118005785,51861,3101,96479,0,1,1,2,4,,345000
12985626,1,2,1,1067,6531,1946,34075719,-117993387,10241,3101,96465,0,1,,7,7,,249004
12985749,1,3,1,1427,5218,1962,34071777,-117996345,10241,3101,96465,0,1,,7,7,,220412
12985979,1,2,1,720,9820,1948,34073326,-117983830,10241,3101,96465,0,1,,7,7,,90298
12986240,3,4,3,1441,48005,1984,34076600,-117993000,10241,3101,96465,0,1,1,2,7,,165236
12986816,2,2,2,1045,25237,1982,34070600,-117982000,10241,3101,96465,0,1,,2,7,,269000
12987697,1,3,1,1200,7203,1929,34077225,-117972673,10241,3101,96465,0,1,,7,7,,338000
12988464,2,3,2,1098,6532,1951,34081004,-117963570,10241,3101,96465,0,1,,7,7,,35853
12988707,4,8,4,3224,8854,1964,34087053,-117951103,10241,3101,96465,0,4,,,7,,269420
12988730,1,2,1,990,4835,1971,34085649,-117952347,10241,3101,96465,0,1,,2,7,1,35650
12988776,2,3,2,1214,6198,1925,34083770,-117954669,10241,3101,96465,0,1,1,2,7,,234032
12988937,2,3,2,1296,5031,1926,34083141,-117957709,10241,3101,96465,0,1,,7,7,,359000
12989006,2,3,2,1071,6194,1964,34080701,-117957661,10241,3101,96465,0,1,,2,7,,364000
12989098,1,3,1,1011,5810,1952,34078438,-117964778,10241,3101,96465,0,1,,7,7,,300893
12989244,1,3,1,1011,5182,1952,34078770,-117963325,10241,3101,96465,0,1,,7,7,,97155
12989519,2,3,2,1761,5365,1940,34072357,-117974142,10241,3101,96465,0,1,,7,7,,248641
12989741,1,2,1,1215,7916,1949,34075844,-117969687,10241,3101,96465,0,1,,,7,,356100
12989887,3,3,3,1168,1590,1985,34073500,-117969000,10241,3101,96465,0,1,,2,4,,152770
12990025,1,1,1,607,132081,1963,34069900,-117970000,10241,3101,96465,0,1,,7,7,1,162900
12990347,2,2,2,1184,5698,1954,34073135,-117993218,10241,3101,96465,0,1,,7,7,1,355000
12990439,1,3,1,1053,11631,1950,34069392,-117992709,10241,3101,96465,0,1,,7,7,,91123
12990585,2,3,2,1210,10380,1950,34070424,-117989738,10241,3101,96465,0,2,,,7,,30742
12990959,3,3,3,1139,37702,1993,34067476,-117967512,10241,3101,96465,0,1,1,2,7,,182520
12990974,2,4,2,1220,6125,1955,34064479,-117968915,10241,3101,96490,0,1,,7,7,1,251973
12991143,2,4,2,2117,6377,1955,34063197,-117972182,118895,3101,96490,0,1,1,2,7,,286240
12991486,1,2,1,1040,9515,1948,34067701,-117974978,10241,3101,96465,0,1,,7,,,49120
12991705,2,3,2,1480,4992,1961,34063179,-117986290,10241,3101,96465,0,1,,2,7,,146966
12991820,2,4,2,1246,5864,1954,34056040,-117976777,118895,3101,96490,0,1,,7,7,,213888
12991920,2,3,2,1123,5989,1955,34059346,-117975250,118895,3101,96490,0,1,,7,7,,42793
